t_index,date,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
125,2025-05-06,0.2880848989713387,0.2223183924429612,0.6256149491028876,0.08945512480659054,0.20464782966014589,0.6894721305181492,0.6775651015373709,0.5347514922194964,4.49768554419492,3.284528960722479,3.7690594938003836,,1.5896383549445694,1.2485693717247837
126,2025-05-07,0.3451358661057109,0.251110105375635,0.5845231860573552,0.07549733891459767,,0.6930075583077645,0.8345999301697933,0.5326451558623067,4.456379471411382,2.3561404580291594,3.9314554075378454,3.367031448324952,1.6891050763676108,
127,2025-05-08,0.34831545079717574,0.25407220862604224,0.7357009218802559,0.04096256421233975,0.15020918345683115,0.5995761126486967,0.9865198691601578,0.5551569087685612,4.495316822469707,1.6966716389038532,4.565116706800039,3.0613437236868575,1.5228354453147865,
128,2025-05-09,0.44278100755429656,0.6970232271355241,0.4971471410332633,0.007681879375126044,0.3762366835315569,0.47707112006385977,1.0,0.5770239503790418,3.0326773437456254,,4.299656285818287,3.6799613076506184,,1.374214620704957
129,2025-05-10,0.3617673388160751,0.8426545077661359,0.49755539157943907,0.0677149161166039,0.4323538456037551,0.3917643399501079,1.0,0.6766186354881311,2.3659341112575043,1.815643888253971,4.849376273540647,3.946185277793962,1.8970441719361613,0.2175786778319415
130,2025-05-11,0.4122500773207371,0.7467528906227556,0.5010266820906123,,0.33471572743260053,0.4191086588801416,1.0,0.677480208804417,2.0762469282311793,1.3237089957902155,4.270120665663842,4.596432291773714,2.1755128721271366,0.48576064683003484
131,2025-05-12,0.34436107333313687,0.583108470703698,0.4836189106003418,0.12423337588668777,,,1.0,,2.4884339963736117,2.5996576254635206,3.570142735515344,5.314855314667687,2.9239046065213206,1.7674904503525781
132,2025-05-13,0.1991975030234764,0.5364468268716176,0.29786347617468034,0.18766471541266241,0.43199315868518523,,0.9976928720012699,,2.8861116786485246,2.7111201877603555,3.9853922462421103,4.820687718726424,3.3121073057239747,1.7313741147585817
133,2025-05-14,0.30774838586312614,,0.3511603105338321,0.5472856690618921,0.5135863024979133,0.3423701149701819,1.0,0.4359498807940979,3.033865099178215,3.0928003398415145,3.665203803214028,4.34880049329991,3.2020924688341323,
134,2025-05-15,0.3934905063699062,0.3532341063278347,0.621951837385804,0.6426409432597082,0.3753442731688562,0.34700281994251037,1.0,,3.685295406317805,2.6968856027261507,,4.613602368786863,2.880528766831127,
135,2025-05-16,0.5685494573093846,0.4867677988800584,0.5477003735123787,,0.5030601696177106,,1.0,,4.208866608100608,2.6104135399284365,3.823811784980143,4.225831440008646,2.923898200109234,
136,2025-05-17,0.6351832003938356,0.20196459982339332,0.510750148534244,0.47650017954624235,0.53571340031592,0.34425077864185993,1.0,0.6191229890690018,5.022156740058584,3.296969453043964,,,2.7172374418108047,1.8882690134573152
137,2025-05-18,0.7456483421518034,0.32000608204539494,0.5345452834088844,0.4974799203207302,0.4106923141001023,0.04076853115311968,1.0,0.3635201756289552,4.462922101238639,2.909388048943391,2.58424976783889,3.6752606572000746,,2.7815535229844346
138,2025-05-19,0.712098576799638,0.6581849363453331,0.49426190975837553,0.3010825543443515,0.5502900586394105,,1.0,0.5574307378946458,4.797181393832144,3.296808600789741,3.6548768243856404,,3.0549947753505196,3.0321892080554225
139,2025-05-20,0.7289226558764516,0.9660233115131163,0.6219735453747925,0.34473052872127097,0.5305270533067784,0.30240714153146664,1.0,,,,2.3313337014859323,4.6521699150021005,,3.2551701000887476
140,2025-05-21,0.8235912642276022,0.8321031294112866,,0.14426598620244124,0.595891601606692,0.21826005658642572,1.0,,4.394038103881998,4.058643923073707,1.7575612743942752,4.650950505874494,,
141,2025-05-22,1.0,0.7502484255938172,0.4457341945019319,0.07563349514151096,0.6954172881047724,0.18417062515482238,0.7636718416938472,,4.73044436017896,3.201710209801587,,4.5945459251559315,2.6244258055112044,2.5587808813289503
142,2025-05-23,,0.6930871973286359,0.1558999798996814,0.3399379680027281,0.5649722353175264,0.22110959252012835,0.7298893417878856,,4.50349647505388,,2.3593722039401346,4.0124466888239425,2.9039083874429754,
143,2025-05-24,0.669569027003093,0.5648454888883925,0.16682700717827953,0.3430289407818763,0.6972067771145718,0.23849173250206598,0.9600397828682738,0.39828680912707226,2.630438525530521,2.9143795588745034,2.7275697605405345,,,
144,2025-05-25,,,0.25279210391913964,0.10563050738555796,0.7274687769476369,0.22321101901918178,1.0,,2.9852465331771794,3.2805021562801815,2.7890887589223308,5.180683480807388,2.3686943379074394,
145,2025-05-26,0.37290002490840785,0.3298629047263022,0.13929401425817747,0.23106635808766712,0.8321631469034598,0.16592564594400128,1.0,0.5787878052839329,3.2734315190736343,5.101444748171887,3.82351265447953,5.230902379598412,1.9439776242101467,
146,2025-05-27,0.38020557559277685,,0.1693808694716095,0.16364620629067655,0.6959888554710332,0.09184146353268938,1.0,0.7255290090086105,4.106886422572599,5.517724345043717,2.6398905406021234,4.8812877590402675,3.4756047481055066,3.051852036534677
147,2025-05-28,0.533963784376601,,0.17332186913740014,0.18312037129859682,0.6849034428545049,0.11597819337026705,1.0,0.5527658193429102,3.9542740655732462,3.687280936774048,,,,
148,2025-05-29,0.5198866263710855,,0.45778842966307104,,0.8174230384855133,0.06113637477101448,0.7871658105253851,0.788163436644778,4.1173503700858465,3.4332963926220668,3.98463439989264,,4.397315499153047,
149,2025-05-30,,0.7821551993115177,0.21515069764773914,0.0,0.9029898015889202,0.306240522675989,1.0,,,2.994114415341909,4.834222808655987,5.264040790860043,5.074259668445203,2.77014138242001
150,2025-05-31,0.38756112095892936,,0.3080608892455203,0.0,1.0,0.37039429823396586,1.0,0.7626365996908013,,4.053186344095908,4.1756062964330525,6.817880223795502,4.345672483989535,1.6777641915379131
151,2025-06-01,0.26022878699667673,0.836406423140874,0.3969730020644844,0.0,0.8678502780338226,0.2993023676384484,1.0,0.7438343051972992,,3.4438963047992948,4.296657703836109,,3.9290423020679626,
152,2025-06-02,0.13832715289525582,0.8171954848952793,0.500565654617324,,0.8347941873805204,0.26313119265286,1.0,0.8320555607098827,,,3.417272996753291,,,
153,2025-06-03,0.2004752979046761,0.9524228271893748,0.21366354875304222,0.0,0.7002450070431038,0.3880634308716251,1.0,0.5396650816248892,,,4.191563770925247,,6.359374799735248,3.3665558525380117
154,2025-06-04,0.10383380346104432,0.8547134804506408,0.4243098742506472,0.0,0.7010399016610334,0.4980718803039694,1.0,0.6863701355791264,5.6171264602190805,3.5904596699961826,,,5.776308061362458,3.0443136878698174
155,2025-06-05,0.26439783622829366,0.7621199515772108,0.5118027982419242,0.0,0.7019778100335239,0.47091884469130824,1.0,0.8193152306153277,5.072256867786994,4.484578706961404,4.718154977735714,,6.566332659710691,2.3174345814379853
156,2025-06-06,0.42885591253188704,0.7744479526966954,0.32534693172044604,0.0,0.672890868446533,0.23514937703874755,1.0,0.9261940582915803,5.060209440900623,5.039956130500649,4.346328898305699,,,2.8645633528636534
157,2025-06-07,0.3708645299048676,0.8520974118775853,,0.0,0.36808870101648483,0.23687748075722895,0.6537497316779669,0.7899294417200042,4.962870134724427,4.55221089611793,4.079762008755041,,3.299391097264857,
158,2025-06-08,0.4746626490780292,0.8203784653792093,0.3926969692656715,0.0,0.2527376691082401,0.19697246395172274,0.7023698341924786,0.6965119213874178,5.188835308931221,4.126019464937658,3.155751368484455,3.4450325833991577,4.475717964870293,2.218342076042846
159,2025-06-09,0.5183653367888803,0.6479338042820713,0.48393632527491853,0.0,0.4283615812222408,,0.6997741256585839,0.5359761932799951,5.770308977933372,,2.7016770341281933,4.425203822199497,,3.1902892240650402
160,2025-06-10,0.47202004992020663,,0.5872327306601834,0.0,0.32757282290881207,0.0,0.5557507785945234,0.5447881028839695,5.752288136256848,3.515204896138712,1.724105815492672,4.822261382431826,,3.505949597200283
161,2025-06-11,0.39103878342509957,0.6627993797260358,0.5133096526745274,,0.5173882050610302,0.0,0.475477787379215,,4.693532608259109,,2.4774466139030222,3.6540138157288005,,
162,2025-06-12,0.4999781301873127,,0.6954863534685636,0.2176669291143611,0.7736101831710553,,0.47831459098803575,,4.98452038530157,,2.4602852596206333,4.759156519737021,4.9406105672358995,3.1641518405780626
163,2025-06-13,,,0.7700907736313091,0.41378523104698833,,,0.5164835550289406,0.8800636469657356,5.67100172091981,4.034399856892197,2.498714055148306,,7.1066108759854405,3.929746950498043
164,2025-06-14,0.7243996213604851,0.6228152750556322,0.733772273389549,0.35413215603905235,0.6440844223296583,,0.6559904037389584,0.8363428573970155,,,2.7733788838517293,3.223891377157297,7.058274853667882,5.772675274353453
165,2025-06-15,0.7342495693134979,,0.7725737723599166,0.2346425947418905,0.8615241805704569,,0.5547506431401821,0.7383514273390812,5.144125529501804,,3.776224993836661,3.3812669132930493,,
166,2025-06-16,0.6849567922091727,0.4607709931749518,0.7132877301381803,0.25819426994718137,0.8750110650744837,,0.6306708210374332,0.649098887711097,5.44990642556007,,,2.618850760266333,4.794242458149519,3.5967334364544716
167,2025-06-17,0.9256214276474668,0.3840264667114067,0.5709940711045752,0.27104901818798127,0.697523790917126,,0.6363734319253729,0.5564379724614219,5.010550951639264,4.190856785157367,1.3967478211935418,3.6408116413218665,,3.9727622479618456
168,2025-06-18,0.7901356293043589,,0.39705314223812693,0.2605737548238222,0.5693374279257435,,0.5384200788138068,0.6708887888361744,5.782088145236958,4.1201514904363385,1.2970819532341513,5.594562394178951,3.422438230767856,3.8492283040513104
169,2025-06-19,0.7828598179066176,0.2176958578694038,,,,0.4935454557391082,0.6836363002172635,0.830486676385272,,3.887562459100184,2.402899238895628,5.302400910459697,4.422580320382673,
170,2025-06-20,0.6205304204685516,0.31736776320731475,0.779740775234927,0.3392007994897916,0.9991581055064714,0.5604184606890992,0.686566427851822,0.8572052214380702,5.834340023170609,,3.435505918413417,,3.711546439869665,2.1492138168233
171,2025-06-21,0.48954983934358015,0.3164586531004362,0.9060386047969802,0.18597654504975802,0.8163414947998887,0.4904200904867407,0.9577648373648757,0.7125589327450809,6.060157673068012,,3.5676152185274477,3.8271533589903632,3.9547813928395605,1.7422032735151392
172,2025-06-22,0.4364578752432897,,1.0,0.2516696078997826,,,0.9260734631934389,,5.949135015378698,,3.6691536290722886,4.505215739937987,3.3277544035414444,1.1502128115831125
173,2025-06-23,0.29796767558648046,0.15506461380168884,1.0,0.22362680152154646,0.47450355343274875,0.3712343189243005,0.9880245375229252,0.7788989117261252,5.897060617479446,5.059722950012056,4.173558025957508,4.012850772240746,2.7472281682616977,0.6266776929284138
174,2025-06-24,0.14389084819504536,0.20173039821408495,1.0,,0.32223300288216056,0.37550019890837216,0.9144617101572122,0.6772518650944381,5.0779643503122465,4.611917325022664,,5.008982514720512,2.830138397050977,
175,2025-06-25,0.16144089075299392,0.032630510621427716,,0.12711190126192046,0.13390117176175448,,,0.6155289898765293,3.9414134017006672,4.004578668719582,2.9796878794806627,,2.52679561966489,1.43618799870381
176,2025-06-26,0.3206298865963684,,0.7773982351460682,,0.18327057909930913,0.2609137277462782,0.8305794691914485,0.6072990097223447,4.354224409020904,3.6017471431229624,2.7374510855000516,,0.893905993610352,1.1509740869062217
177,2025-06-27,0.34967721537674457,0.2707044520029165,0.712750258531718,,0.2726748530737115,,0.7789295510723298,0.5255526843141411,4.102040154521325,2.7387327895293847,2.0824143505116366,,0.9475991353310856,
178,2025-06-28,0.7105127012244651,0.4067140358506265,0.8370565916592374,0.22530699945370292,0.29606399465435707,,0.7046050626184478,,4.21423433002892,3.0168809852596206,4.204802771214171,5.585999763077525,1.2073065853023737,
179,2025-06-29,0.8954312469465271,0.5535386580556171,0.8116827055056846,,,0.18540541362174318,0.5964989747408482,0.8653728191148136,3.6574724779715146,,4.305828425333941,5.111287567083623,1.6025573164187414,
