t_index,date,P01,P02,P03,P04,P05,P06,C01,C02,C03,C04,C05,C06,C07
140,2025-05-21,,0.42751983199986204,,0.6434912007951645,0.6081306574255846,0.302265278671903,3.0683775420891237,,4.597189874496998,5.310210794959212,4.265711574433102,4.891316382842575,3.8557361494331177
141,2025-05-22,,0.6113782666381229,0.7255608595142631,0.39500082048232665,0.5820235414346836,0.23976975210901746,2.830508128380595,4.701858834793373,4.300676936862445,3.9618302147977706,3.8285165282343785,3.062867739626646,3.9805491935353685
142,2025-05-23,0.717220605156553,0.680949282875887,0.6040227484664935,0.42507456726172865,0.8074086297390659,0.4016343941014712,3.1233192403558117,,5.165990634037146,,3.6668405265625363,4.155386459108168,4.116873199852029
143,2025-05-24,0.8942172340770956,0.38246240679718346,0.4178453037333004,,0.6753211426173068,0.32339812323486794,3.1903679703125944,3.306539963778022,,3.219913912070036,4.430839594909538,3.177627136602121,4.41260564730061
144,2025-05-25,0.818833944306397,,0.5239267795505458,0.3137464395921974,0.7016868359665782,0.30174961308238,4.740270895270074,3.5133057063653674,,,4.120684794797312,4.0127965290425625,4.17070671946188
145,2025-05-26,0.8161726605825144,0.2356879153481243,0.3663899059805178,0.31224348061120494,0.6272557859251318,0.38097495776110246,,3.8590288610965056,6.130413779164062,3.795688418285711,3.86155575192085,5.831808868085694,5.066871270749692
146,2025-05-27,0.811841745951091,0.08571024871587207,0.31360802034071733,0.36498579577348866,0.7870898131215107,0.32219919214815856,4.569882224023579,3.4837784314635907,5.978341398799701,4.883935402785259,4.915646339445665,,5.785795177614642
147,2025-05-28,0.7873939015473842,0.0,0.3078350400452554,0.4644036866427907,0.6509087391874401,0.22819235839123173,,2.7671545884112825,3.8459839093107795,,,4.757485272718643,6.771745523168561
148,2025-05-29,0.6314935493497621,0.029904339613958802,0.46909839120946123,0.5019336620847953,0.7319173119589795,0.5342879247220526,,2.779831945944957,5.167243690147558,5.334420420100171,3.3175967801482438,4.411074248264848,6.544280154257673
149,2025-05-30,0.6525444361798082,0.016361254922311254,0.5722611431349579,,0.7305363103621773,0.4501945112133954,,3.48059873359502,6.010992913077674,,3.1880645418129903,,5.139085949325953
150,2025-05-31,0.4972987875494528,0.11278828507007907,0.627505618318549,,0.6445305762338507,,6.083300291690334,3.2778189673826725,6.544053587643737,,2.521119878177557,,5.32542182000711
151,2025-06-01,,0.12392444028986381,0.6128599963554521,,0.612885118148495,,,3.0769403549452066,6.997879217507996,5.81615415996007,4.245996182864015,5.051942322667508,3.8591617951038275
152,2025-06-02,,,0.4857391078562951,0.8838424213255078,0.4369579291558354,0.2682673422871103,,3.1850759125444816,,,5.085367744509227,5.927149129214177,3.093423475036291
153,2025-06-03,0.5465238284923745,,0.6030375069504955,0.8998046796384783,0.33508872745743035,0.42064727537006275,8.146909475825796,3.7181294425150315,,,6.174507016469963,,4.938968060441314
154,2025-06-04,0.6147071286500817,0.05745950487600493,0.30134696918833576,,0.5011105680511345,,,3.768719672824857,4.6478993778630535,5.096940978259552,6.671553558066931,,4.931377916171095
155,2025-06-05,,0.08489484846300833,0.3844701109049471,,0.7763161198769393,0.18951565511188823,,3.092596042081005,5.008945217917088,4.936293396951614,5.8449772535123055,7.354501108068192,3.956730248401436
156,2025-06-06,0.7256131092865153,,0.6733748374489986,0.6128247006656149,,,7.866742134677026,3.460541537298984,,5.678066130008956,5.148093291032587,,
157,2025-06-07,0.8493438854849367,,0.6892995708638332,0.7684105986023967,0.9128419906710075,0.5588803066392155,7.88957813774636,,6.808003096769941,,3.8314522086973346,7.303494084795153,4.02383724500904
158,2025-06-08,0.6440688344457068,0.21835478741024866,0.5959420453174473,0.5763625058711915,0.9118479556032577,,6.602110856608447,2.302000106328293,5.675236822037309,7.101234556929067,5.570108950096357,8.061781731469681,3.1526727263603447
159,2025-06-09,0.4017464115480592,0.3361600307787994,0.5544073061215266,0.6579807373884622,1.0,,5.574120547334557,3.434225730678293,5.918601336594894,7.31545594704458,5.910666921878702,7.1267412569603685,3.984714208487786
160,2025-06-10,0.3821326102500908,,0.7080749066053651,0.6367309474629599,1.0,0.4634947238263691,4.869233465586403,2.2765202099892523,5.552319008916018,7.082748348154228,5.584782029467855,6.228271150269803,4.522638580748724
161,2025-06-11,0.3530021010776776,0.26230606410152996,0.6821768489477968,0.8042344146268061,,0.4590775795810244,4.893277473351597,2.0388583004500447,4.595418138035517,6.768234049412683,5.370386907740281,6.464870189791546,3.9660065480977362
162,2025-06-12,0.42913918406469964,,0.9354310758590751,0.766113916456883,1.0,0.6384762066511882,4.549351479630714,1.6424649462639578,3.6583320266513653,,5.477950154105097,,4.80867038650399
163,2025-06-13,0.4380687997088522,0.12691908005405314,0.9836634172094332,0.8557952610079139,1.0,0.7610670879235787,4.354793449505321,1.0073331818857225,2.5657323518837702,6.1116173415099695,6.212876886240219,,3.619343435730223
164,2025-06-14,0.47590166519030913,0.0,1.0,0.6182008679864468,1.0,0.6344491992554089,,1.9316109558069983,2.0046911433787318,5.918937991074368,6.572579205354753,6.262565361707561,4.42983454414048
165,2025-06-15,0.4711199459119158,0.0,0.9532059463830294,0.6539534600054026,1.0,,4.322925254028415,0.20959055682877414,1.5262254865395906,5.754384804643834,5.690142483069883,5.692000415575106,5.0693560436104805
166,2025-06-16,,0.13740107221455752,0.9031592925896369,0.4914790999786929,0.8276533857733904,0.3386968667588111,,1.1560433135688168,,,5.645472149244157,5.243983777300508,4.74613379175391
167,2025-06-17,0.37853801342614635,,0.7000386938428351,0.5892853924062115,0.7854414310305301,0.2810664567199915,,,2.3711909013025574,6.081472953016569,5.2816269265314615,5.393628763820891,
168,2025-06-18,0.6290422206744035,0.0,0.7058815972500952,0.500080275831909,0.5887240395858646,0.2784690147131718,4.0986410583795285,1.866984976582995,2.457954420364172,4.936591575861116,5.980709071048062,,
169,2025-06-19,0.496297470403717,0.17280814338806155,0.4746408781395457,0.5425225325976268,0.7004722955993956,0.3853099087187024,4.448830018523251,1.394633595876827,,4.973371233680162,4.4863225485480855,,5.285323710364462
170,2025-06-20,0.522817380118958,0.3382138528382276,0.7175928237467788,0.6571545699259389,0.7105793434405712,0.4766616368501843,,,2.1568456303902295,4.198069578228447,,5.267748218660991,5.919281156821518
171,2025-06-21,,0.16510098789641886,0.6610024509951663,0.7614029747622257,0.5761177784489676,0.29573309263917386,4.613715743107253,,,3.581833892688544,4.981091450352555,,
172,2025-06-22,0.411530487125397,0.3495137897814313,0.48763219040733025,0.7888544766670956,0.5844771844252207,,4.656560945311401,,3.145986382939824,,5.155737394633681,4.620515249335042,5.347338586971886
173,2025-06-23,0.33722378106591394,0.31078681534863206,0.46823928533899833,0.6706624166658208,0.49898887276237214,,,0.0,3.9671060598173815,4.115518618626945,5.466176624103207,4.834440018594068,4.932140802538096
174,2025-06-24,0.4801061254043114,,0.5056302882474498,0.776884775310731,0.4528208256878048,0.3537155306180769,3.9982792992490905,0.3316617329346712,,5.234054672182917,4.578265276314372,,
175,2025-06-25,0.34568357064896227,0.35466765949835616,0.6301437163285906,0.766751547731989,0.4190646615645314,0.14166416494136275,4.072094545309646,0.23733550688357585,5.425369041592642,4.618233724815891,5.50721182288239,5.559649805933335,5.713178866602463
176,2025-06-26,0.28655030308372087,0.40213836908133727,0.7262218617112726,,0.627498742261101,0.26317280089779094,,,5.404754814718318,5.884412091022433,4.2642817511143365,5.004848252129064,5.754884029662544
177,2025-06-27,0.226656784254459,0.5315059307476636,0.9221849174826002,0.4564887839463989,0.6062646691807596,0.4474262238838115,,2.7498507185060923,6.212311864025512,,3.8450003765740868,4.78298345696202,5.369767969547042
178,2025-06-28,0.020845543260242738,0.7351456182063342,0.9466058879184132,,0.6223839573655199,0.3879452006054263,3.294660764659264,4.797851349544841,,5.399031774301335,4.068820471137146,4.896526157825722,4.690271547872117
179,2025-06-29,,,0.5953244772254187,0.2633802966333735,0.826248157437879,0.30101678963839956,,4.979169833082886,,4.456322224573386,4.291281375230861,,
