t_index,date,P01,P02,P03,P04,P05,P06,C01,C02,C03,C04,C05,C06,C07
141,2025-05-22,0.6331375519444153,,0.353578035346679,0.5107809495816087,0.03714681693031503,,6.536893470510738,1.8462530999437885,6.12361762575535,,,4.742397129604304,
142,2025-05-23,0.5550695732525618,0.10197654375377369,0.4421594895873522,0.5679877892860999,0.1505193373834865,,5.174262824434246,2.02688936232079,,,4.605603468811773,4.5810173873574795,2.5711063248720754
143,2025-05-24,0.6193666403197384,0.30837583109755634,0.6447744700443172,,0.10539772582509668,,4.958498918295927,,5.5591603573548225,5.391021878881692,,,1.910316339579424
144,2025-05-25,0.5289657878862573,0.274461614776815,0.6791719528286764,0.1341982616106437,0.05716898922373534,0.4690478030750293,,3.246548480191911,5.159865575389802,4.423117373441904,4.992849530749767,,2.8127303716502032
145,2025-05-26,0.579462042656592,0.12593964574038713,0.5901238228443454,,0.10347426012658387,0.4806798169081695,5.987853830095959,3.020827191225894,5.491160159038523,4.880413931958476,4.1929265406148035,5.026803671277833,3.1361036261610216
146,2025-05-27,0.57346707605678,0.0,0.49181153809601774,0.11139985341062061,0.05636826354222394,0.6296681735946825,5.592268567497866,2.875656247931318,4.676955425348077,4.90865507726092,,4.985348470861968,2.170122072885926
147,2025-05-28,0.4272728313424884,0.005352537905232074,0.3556558605058706,0.08757865212294706,0.12524030184592838,0.7020534585555163,5.229032189171281,,4.937148530517094,5.615648373887943,4.395082447648781,5.039134322210557,1.5310549483699614
148,2025-05-29,0.39947048609959157,0.2047027696512341,0.4411876228477416,0.09335629793535494,0.17851230539496876,0.5585659329719854,4.518882123440381,2.0783071055584874,,4.024402648547967,3.974202632236545,,1.9927691803567922
149,2025-05-30,0.4507199567953102,0.3436286718383609,0.45239435978562026,0.18528365233221578,0.16179477578630175,0.6786938596718609,3.9231287921405196,1.6787910115877982,5.303195980997367,3.740300880077067,3.9110934839628593,3.8248107359425196,1.4926402001907784
150,2025-05-31,0.3914445460476065,0.4036257479974257,0.5679430138248556,0.2118018266807456,,0.46228787309905595,7.533909801523897,2.29292202630595,5.433458155927266,,4.337965465509394,3.7502379761394335,1.2928795092407153
151,2025-06-01,0.42055277205756253,0.3356125035129403,0.6101745517326556,0.243606675278576,0.36840089663480824,0.5012115724017179,2.8042182170332164,2.8285021870966824,,4.191954946415732,3.4537998834073793,3.0214233650430082,2.0161136496466723
152,2025-06-02,0.4627834175997764,0.2807944034585269,0.5726648739078009,0.23858792154721226,0.452415635605699,0.5207253789401015,2.334574804616717,3.0509843142459436,,3.118687853864092,2.992365287655525,2.7670281810399397,2.6113556801512536
153,2025-06-03,0.6581237033853896,0.35498884981987,0.5299475906500961,0.17397037901773438,0.4916433838177894,0.46106510865770933,3.079477589741198,2.9466363961963102,,3.2473216379390313,3.7203133555650454,,0.0
154,2025-06-04,0.6328605791107474,0.417452725648237,,0.171542580708992,0.5518792339016666,0.37693405549811465,2.641426323655998,3.2629620874430225,3.766833605850221,,3.3542533847439873,2.810919005892498,2.4771500388404855
155,2025-06-05,,0.4758975075781204,0.4182379722504243,0.3044160675216306,0.45704252996065153,0.37218668859013004,2.311619001066977,3.748398789673839,3.340037877301364,3.150540120240655,3.3919630574737685,3.350795409517586,2.449242530619113
156,2025-06-06,0.4597047989859229,0.3957126126448208,,0.41803895993706336,0.5648927746216301,0.3959605734701205,1.991722416897193,3.3294680521970235,2.8616238374466545,,3.785958751791717,2.9660081778776703,2.6278822485017046
157,2025-06-07,0.5227756613732935,0.3532626253216724,0.5158710741913877,0.45735887329540587,0.6670886020257043,0.4082596195268755,1.421727992121783,3.188641301365782,3.221730328813902,3.1086782221390314,,2.445294406794076,2.0940208783053533
158,2025-06-08,0.5556487742798378,0.42680105997912426,0.4880265493402155,,0.7245995447037747,0.34097728132310323,1.4331615826275526,3.2909143812025765,3.3388717420740344,2.9862545250467853,3.0957336912893356,2.467069680705878,2.1041815759799074
159,2025-06-09,0.6502708095800287,0.4329174118427046,0.43951161103749214,0.46246923989032246,0.7388129736021797,,1.614113701630285,2.745899357150082,3.126903933286569,,3.17000207310481,2.880041489598476,2.12225828191885
160,2025-06-10,0.6181758053682701,,0.42822853387559373,0.3701365701167771,0.7169292459978801,0.20821214546356814,1.6959217551966863,3.1589695464942205,4.041645032115268,5.09273458769789,,2.7542938190977084,2.309638740129178
161,2025-06-11,0.639362267036282,0.45068812650249007,0.3471300833509913,0.3404890679692626,0.5843422229772409,0.10391510867816142,2.4315453474512574,3.0835063450092166,3.9863289225659524,4.847562829855382,2.9341097713635644,2.886492643004107,2.5864063582862387
162,2025-06-12,0.6795831310366245,,0.32177887629424273,0.3964061767779807,0.6033370928381824,0.0,3.423129236549304,,4.050685924079174,4.624382613457434,2.0960971452472497,,1.5552003638333436
163,2025-06-13,,0.7635747752332779,0.2937141538955199,0.412585519693997,0.44882708671977334,0.0,3.3754688829498214,4.20437055862741,4.273407703475705,4.870117388344346,3.0489246606789853,3.8567409633578023,0.6797996598957514
164,2025-06-14,0.4494541539647061,0.6404688433888976,0.24713444562291778,0.3735468773125539,0.3056980924167189,,3.8775896619146364,4.23040959187886,5.124014689429437,4.110876022313603,,3.2531437803677035,0.1879057764029044
165,2025-06-15,0.3883651594606553,0.4747621230534964,0.2783536049932543,0.33112666961022,,,,4.187225713568008,4.841691484755779,5.334079543363598,4.257866742590426,2.578183896365309,
166,2025-06-16,0.5182460462437121,0.4161531325009762,0.3387159176356995,0.32930765026684433,,0.30355322319177597,3.3817707162114887,,5.401562802079128,5.103695567683329,3.693676614190087,,1.18685238342055
167,2025-06-17,0.5148063679806694,0.2937041389038081,0.36577361182814433,0.3193515148280922,,0.43430765669574156,,,4.706722161098185,5.328255349673533,4.794076291393948,2.4343755348407785,2.4776612728942067
168,2025-06-18,0.5697681515079048,0.2179025683410168,0.2675212678846562,0.438649618279436,,,3.3021649198627276,4.93449229386595,,4.997212827485617,4.894310537941427,,
169,2025-06-19,0.5115072871549972,,0.15243589270265337,0.3494755604154072,,,2.427808387043417,5.375475058093032,4.816644235678176,,,0.8067318011883458,3.3689879928255535
170,2025-06-20,,0.3139736141942155,0.3365825791897247,0.198496942657269,,,2.804934366218703,6.380807617734132,,,3.631345379533347,1.5154177872053205,3.5626778145402427
171,2025-06-21,,,0.34405410484635157,0.343579578620848,,0.4564042562826451,,,4.639322097687061,5.730678643128082,,,4.398519560572002
172,2025-06-22,0.17118291837909988,0.48973442614584217,0.37421360595802966,0.464830944905787,,0.4350586392731932,3.833250424167241,5.603903457802083,4.306110434605371,,,2.6450461617537635,
173,2025-06-23,0.14689657591738775,0.5071653448503973,0.1876462960343157,0.31422534854800843,,,3.77393829527487,,3.0666576589622583,6.791005324986586,5.492816233900792,2.7467804991987785,2.7983446174081195
174,2025-06-24,0.062364137775386436,0.4065919289719291,0.2920390071690417,0.2306456504817102,,0.4638714429868459,,4.455308159921078,4.085216146897821,5.510385320507015,5.910725559250541,,3.71459843753383
175,2025-06-25,0.0,0.44680933770142617,0.0,0.22468230586922489,0.7721297220890404,0.5927651855736901,,4.470080996370213,3.413217600527727,4.372440251700392,,4.167246739069913,3.4045492077284685
176,2025-06-26,0.0,,0.0,0.1405742683476932,0.5293954265705582,,3.0659055354707676,3.906022825787987,2.8235693480013433,3.974701976577327,,3.950262841090865,
177,2025-06-27,,0.6295544379573468,0.01328427801296421,0.3357576914855429,0.514280390564077,,4.048175168944122,4.39279990244891,3.082563852736895,4.9455064284745776,,3.057339447248247,
178,2025-06-28,0.06844371994837177,0.5840455935292133,0.17510865266597947,0.46435366841890385,0.537045068187876,0.8281762934422691,2.8305135162012065,3.952218523858868,3.0860967603710114,3.5930318524550757,4.8119393282604355,2.997527398903957,3.4832160480270025
179,2025-06-29,0.06533246183819554,0.5638581997977087,0.3177303019047544,0.59106438435529,0.4880588603212662,0.7986743671648573,2.5392215461449563,4.201057704494667,,,,,4.107455735865055
