predictor,criterion,predictor_label,criterion_label,beta_abs_recent,beta_last_abs,beta_signed_recent,pcorr_abs_recent,pcorr_last_abs,focus_recent,stability_recent,precision_recent,ci_width_recent,change_last,local_pred_out_strength_abs,local_crit_in_strength_abs,local_pr_mean_pagerank,local_pr_mean_eigenvector,local_pr_mean_katz,local_pr_mean_betweenness,local_pr_mean_closeness,local_pr_mean_participation,local_pr_mean_core_number,edge_impact,beta_abs_recent_norm,beta_last_abs_norm,pcorr_abs_recent_norm,pcorr_last_abs_norm,focus_recent_norm,stability_recent_norm,precision_recent_norm,change_last_norm,contrib__beta_abs_recent,contrib__beta_last_abs,contrib__pcorr_abs_recent,contrib__pcorr_last_abs,contrib__focus_recent,contrib__stability_recent,contrib__precision_recent,contrib__change_last,local_pred_out_strength_abs_norm,local_crit_in_strength_abs_norm,local_pr_mean_pagerank_norm,local_pr_mean_eigenvector_norm,local_pr_mean_katz_norm,local_pr_mean_betweenness_norm,local_pr_mean_closeness_norm,local_pr_mean_participation_norm,local_pr_mean_core_number_norm,contrib__local_pred_out_strength_abs,contrib__local_crit_in_strength_abs,contrib__local_pr_mean_pagerank,contrib__local_pr_mean_eigenvector,contrib__local_pr_mean_katz,contrib__local_pr_mean_betweenness,contrib__local_pr_mean_closeness,contrib__local_pr_mean_participation,contrib__local_pr_mean_core_number,edge_impact_pct,edge_impact_signed,edge_impact_signed_pct,edge_rank
P05,C03,Nightly wearable HR/HRV arousal index (passive),Anticipatory fear of sleep / reluctance to go to bed,0.0,0.0,0.0,0.11738603650414932,0.09861614841855401,0.0,1.0,0.9665065270120187,0.03465416120005654,0.0,0.09973512811298105,0.058269566175885086,0.03661244660177799,0.06603196570147761,0.26659450489645997,0.14812847320454,0.005729849943272504,0.3228726788903063,2.247711309794595,0.36993766226813296,0.0,0.0,0.43275848046976373,0.36028609699529607,0.0,1.0,0.5133251892761186,1.0,0.0,0.0,0.031158610593822987,0.012970299491830657,0.0,0.072,0.024639609085253693,0.072,0.7049272730317455,0.31298806132457213,0.17649632048391842,0.16780204288943387,0.2187746394241569,0.6604083754591558,0.5595633398716741,0.4324975680795235,0.29246456368243506,0.056394181842539644,0.02503904490596577,0.007844280910396375,0.007457868572863729,0.007778653846192246,0.017610890012244154,0.012434740886037203,0.009611057068433857,0.012998425052552671,36.99376622681329,0.0,0.0,27
P04,C01,"Sleep environment quality (comfort, light, temperature, noise)",Nightmare-triggered awakenings (occurrence),0.0,0.0,0.0,0.011893042621893234,0.02022491317955758,0.0,1.0,0.9998841219793516,0.00011589144992015179,0.0,0.03129218621369669,0.027052958874542878,0.09549878357924779,0.2419337375215912,0.267679465222765,0.06236433935865199,0.008377835956583469,0.4069764152380364,2.904834013617521,0.36980762020172553,0.0,0.0,2.5883976465681522e-06,0.056645114610315336,0.0,1.0,0.9983162416812867,1.0,0.0,0.0,1.8636463055290695e-07,0.002039224125971352,0.0,0.072,0.047919179600701765,0.072,0.18876870981613048,0.13829982496856838,0.7086452680631254,0.6343002162098816,0.48813842901034005,0.2560305230304489,0.9322749988897159,0.6381628523784546,0.6955863479384004,0.015101496785290438,0.011063985997485471,0.03149534524725003,0.02819112072043919,0.017356033031478757,0.0068274806141453035,0.020717222197549245,0.014181396719521216,0.030914948797262243,36.980762020172556,0.0,0.0,28
P04,C03,"Sleep environment quality (comfort, light, temperature, noise)",Anticipatory fear of sleep / reluctance to go to bed,0.0,0.0,0.0,0.05020300575091773,0.06648282529447247,0.0,1.0,1.0,0.0,0.0,0.03129218621369669,0.058269566175885086,0.08732315476399351,0.2229960220805751,0.2680880529354559,0.05272693905602218,0.007589747187900213,0.22079420466304728,2.2865767388886815,0.36906894401656576,0.0,0.0,0.15715863885209744,0.23582073079787158,0.0,1.0,1.0,1.0,0.0,0.0,0.011315421997351015,0.008489546308723376,0.0,0.072,0.048,0.072,0.18876870981613048,0.31298806132457213,0.6347630656177536,0.5840766762836836,0.589578760053226,0.21059018494721105,0.8213492345718935,0.18287728562322633,0.31630714442288643,0.015101496785290438,0.02503904490596577,0.028211691805233502,0.025958963390385944,0.020962800357448033,0.005615738265258962,0.018252205212708747,0.004063939680516142,0.014058095307683845,36.90689440165657,0.0,0.0,29
P01,C04,Imagery Rehearsal Therapy (IRT) practice adherence,Acute autonomic arousal on awakening,0.0,0.0,0.0,0.12327521676540341,0.15078608924116346,0.0,1.0,0.9855563110951854,0.014655366458730553,0.0,0.03693376664152836,0.03598637740042764,0.029686347431586605,0.05080177122505109,0.2663854808964475,0.07412037526932164,0.0047936975673165075,0.39571187650534323,3.082218747675463,0.3524291407104598,0.0,0.0,0.4569172171189204,0.5623613932200355,0.0,1.0,0.790126883335518,1.0,0.0,0.0,0.03289803963256227,0.020245010155921277,0.0,0.072,0.03792609040010486,0.072,0.2313143685369368,0.1882912642000111,0.11390597145852842,0.12741098924027594,0.16688011812900763,0.3114602270507067,0.4277971963262375,0.6106168162383112,0.804405675100891,0.018505149482954945,0.015063301136000889,0.005062487620379042,0.005662710632901154,0.005933515311253605,0.008305606054685513,0.00950660436280528,0.013569262583073585,0.035751363337817386,35.24291407104598,0.0,0.0,30
P05,C04,Nightly wearable HR/HRV arousal index (passive),Acute autonomic arousal on awakening,0.00159146699935602,0.0035647413714195012,-0.00159146699935602,0.03566558193205274,0.005928824336780673,0.020416650802117815,0.9988180632861877,0.9320071812716951,0.0729531060431644,3.863719837662698e-05,0.09973512811298105,0.03598637740042764,0.03862773264185162,0.07398442839849335,0.26630147814013505,0.17096223064208152,0.005450856531041965,0.5258907053147727,3.36218865978564,0.35216247117719274,0.05862128340217678,0.07011315381497973,0.0975228698626884,0.0012705762802402195,0.02611765780129759,0.9279656927835516,0.012034607547118726,0.9926361701399684,0.0098483756115657,0.0050481470746785405,0.007021646630113565,4.57407460886479e-05,0.0015670594680778553,0.06681352988041571,0.0005776611622616989,0.07146980425007772,0.7049272730317455,0.1882912642000111,0.19470822498235185,0.18889227571182232,0.1460247004446936,0.7680695314857872,0.520294213446973,0.9289530400429006,0.9761574192595484,0.056394181842539644,0.015063301136000889,0.008653698888104529,0.008395212253858772,0.005191989349144661,0.020481854172954325,0.011562093632154958,0.02064340088984224,0.04338477418931327,35.21624711771928,-0.35216247117719274,-35.21624711771928,31
P01,C01,Imagery Rehearsal Therapy (IRT) practice adherence,Nightmare-triggered awakenings (occurrence),0.0004672785440614721,0.001499261232045914,-0.0004672785440614721,0.18242669379427806,0.19224476542621002,0.010155683662770556,0.9995956456788841,0.9720831862605193,0.028718543982715443,0.0003413841754152393,0.03693376664152836,0.027052958874542878,0.03584669020676726,0.06178702396905147,0.2662699199400814,0.06092401813440992,0.005860779748230302,0.3788760606558659,2.5859986724132575,0.35160324998518877,0.017212086691253004,0.029488235588157857,0.6995698262351701,0.7229476261940256,0.012991487840648004,0.9753562241944337,0.5943564870817984,0.9349358884627161,0.002891630564130505,0.0021231529623473655,0.05036902748893224,0.02602611454298492,0.0007794892704388802,0.07022564814199922,0.028529111379926326,0.06731538396931555,0.2313143685369368,0.13829982496856838,0.16957626940546675,0.15654429634408554,0.13818972606557123,0.24923940910731304,0.5779920870687609,0.5694469110301621,0.4999920230392916,0.018505149482954945,0.011063985997485471,0.007536723084687412,0.006957524281959358,0.004913412482331421,0.006646384242861681,0.012844268601528023,0.012654375800670272,0.022221867690635187,35.160324998518874,-0.35160324998518877,-35.160324998518874,32
P05,C06,Nightly wearable HR/HRV arousal index (passive),Difficulty resuming sleep after nightmare awakenings,0.0,0.0,0.0,0.0687478946522374,0.03771664478638991,0.0,1.0,0.9914234681378458,0.008650725081445947,0.0,0.09973512811298105,0.002338923081715523,0.034655511659957894,0.06739699892685194,0.2658526621956673,0.15215977786613402,0.003682041616470213,0.39330297446450596,2.9489129810088275,0.34929312273851515,0.0,0.0,0.23323392730989118,0.12439767077964177,0.0,1.0,0.8753792411381457,1.0,0.0,0.0,0.016792842766312162,0.004478316148067103,0.0,0.072,0.04201820357463099,0.072,0.7049272730317455,0.0,0.1588117280432479,0.17142216279823191,0.0345968807378972,0.6794159751216269,0.2713284190689368,0.6047261442587846,0.7226272519880833,0.056394181842539644,0.0,0.007058299024144352,0.007618762791032531,0.0012301113151252337,0.01811775933657672,0.0060295204237541524,0.013438358761306326,0.03211676675502593,34.929312273851515,0.0,0.0,33
P07,C02,Mindfulness/acceptance practice (in-bed or pre-sleep),Nightmare vividness/intensity,0.000867582684362595,0.0,0.000867582684362595,0.022801372451447293,0.00046172943130682513,0.08830139292015167,0.9932253626576217,0.9492697532417165,0.053441339076739675,0.0,0.006261339572581766,0.18103788960928816,0.035164199331118653,0.056850659817284564,0.2686569410138975,0.07341699821222696,0.005543517970382716,0.41691116936072914,2.9220049132522345,0.32805450146773113,0.03195718820146491,0.0,0.04475100090051293,0.0,0.11295807456466948,0.5871129969160043,0.26286732797393725,1.0,0.005368807617846106,0.0,0.0032220720648369304,0.0,0.006777484473880169,0.0422721357779523,0.012617631742748988,0.072,0.0,1.0,0.16340867909758644,0.14345287130716908,0.7308169647544974,0.3081438045435235,0.5333365779496874,0.662457064738245,0.7061200940070661,0.0,0.08,0.007262607959892732,0.006375683169207516,0.02598460319127102,0.008217168121160627,0.0118519239544375,0.014721268105294335,0.03138311528920294,32.80545014677311,0.32805450146773113,32.80545014677311,34
P03,C02,Paced breathing / grounding practice (post-awakening),Nightmare vividness/intensity,0.0020364495694377444,0.008831353851925941,0.0020364495694377444,0.0780972775422777,0.11732506278164273,0.31384682344231096,0.9979585524708366,0.9658422574073711,0.03536575701742354,0.005154137394218392,0.013026917864154079,0.18103788960928816,0.030963006583095642,0.050175294195900874,0.26779344879153966,0.0659843302904792,0.0036177140576101846,0.3304216870722227,2.3126998954326794,0.3243324603796183,0.07501210354506703,0.17369957775310652,0.2715871902518742,0.43275329462581347,0.40148328029591773,0.8755819522623205,0.5036730614054882,0.017677460040401827,0.012602033395571262,0.012506369598223668,0.019554277698134944,0.015579118606529283,0.024088996817755063,0.06304190056288707,0.024176306947463432,0.0012727771229089314,0.05102222484006396,1.0,0.1254429910587258,0.12574954838779454,0.5164372020542065,0.2730987786424522,0.26227412986091964,0.45095773383826737,0.33233278684118894,0.004081777987205117,0.08,0.005575244047054481,0.005588868817235314,0.01836221162859401,0.007282634097132059,0.005828313996909327,0.010021282974183721,0.014770346081830622,32.43324603796183,0.3243324603796183,32.43324603796183,35
P04,C06,"Sleep environment quality (comfort, light, temperature, noise)",Difficulty resuming sleep after nightmare awakenings,0.0,0.0,0.0,0.0123845956698602,0.01907865882386764,0.0,1.0,0.9612907236014642,0.04026802240794751,0.0,0.03129218621369669,0.002338923081715523,0.0853662198221734,0.22436105530594944,0.2673462102346632,0.056758243717616196,0.005541938861097922,0.291224500237247,2.987778410102914,0.30912514153218595,0.0,0.0,0.0020190491117214626,0.052205207552292396,0.0,1.0,0.43753728461435193,1.0,0.0,0.0,0.0001453715360439453,0.001879387471882526,0.0,0.072,0.02100178966148889,0.072,0.18876870981613048,0.0,0.6170784731770831,0.5876967961924817,0.4054010013669663,0.22959778460968208,0.5331143137691562,0.3551058618024875,0.7464698327285346,0.015101496785290438,0.0,0.027425709918981477,0.026119857608554748,0.014414257826381022,0.006122607589591523,0.011846984750425695,0.007891241373388612,0.0331764370101571,30.912514153218595,0.0,0.0,36
P07,C05,Mindfulness/acceptance practice (in-bed or pre-sleep),Prolonged post-awakening physiological/psychological activation,0.0,0.0,0.0,0.12225677857686439,0.12928340718953432,0.0,1.0,0.9910996712067053,0.008980256024561373,0.0,0.006261339572581766,0.025706230203631372,0.0265620899028128,0.01953392000339133,0.26659545923038147,0.030202750087871773,0.004159928283765903,0.3971821588797222,2.603169572047971,0.30631643218550747,0.0,0.0,0.4527393555322691,0.47907280257386337,0.0,1.0,0.8706743301176518,1.0,0.0,0.0,0.03259723359832337,0.01724662089265908,0.0,0.072,0.041792367845647285,0.072,0.0,0.13076352693013674,0.08567242117776462,0.044487461366567956,0.219011572513223,0.10438864411423346,0.33859234406515354,0.6142122099230356,0.5105257691079574,0.0,0.010461082154410939,0.0038076631634562062,0.0019772205051807983,0.007787078133803485,0.002783697176379559,0.007524274312558969,0.013649160220511904,0.02269003418257589,30.631643218550746,0.0,0.0,37
P07,C04,Mindfulness/acceptance practice (in-bed or pre-sleep),Acute autonomic arousal on awakening,0.0,0.0,0.0,0.08331608547116075,0.13621383846701252,0.0,1.0,0.989186821322987,0.010931381660090285,0.0,0.006261339572581766,0.03598637740042764,0.023415678406847138,0.01610379625311065,0.2667333369517542,0.03454005572638899,0.00378628088053101,0.3693123097940707,2.9220049132522345,0.30515367860246334,0.0,0.0,0.29299590942556236,0.5059171679551381,0.0,1.0,0.8428797847315742,1.0,0.0,0.0,0.021095705478640488,0.01821301804638497,0.0,0.072,0.04045822966711556,0.072,0.0,0.1882912642000111,0.057238668083734276,0.03539064302749281,0.25324256200475076,0.12483903824498005,0.2860003957514499,0.5460599412548492,0.7061200940070661,0.0,0.015063301136000889,0.002543940803721524,0.0015729174678885698,0.009004179982391138,0.003329041019866135,0.006355564350032221,0.012134665361218875,0.03138311528920294,30.515367860246336,0.0,0.0,38
P01,C03,Imagery Rehearsal Therapy (IRT) practice adherence,Anticipatory fear of sleep / reluctance to go to bed,0.0,0.0,0.0,0.06159953882303852,0.07330428002064082,0.0,1.0,1.0,0.0,0.0,0.03693376664152836,0.058269566175885086,0.027671061391512975,0.042849308528035354,0.2666785076527724,0.05128661783178011,0.005072690979547046,0.19269385008087678,1.967741397684418,0.3008808882271844,0.0,0.0,0.20390977041690714,0.26224298588842604,0.0,1.0,1.0,1.0,0.0,0.0,0.014681503470017314,0.009440747491983337,0.0,0.072,0.048,0.072,0.2313143685369368,0.31298806132457213,0.09569406696009498,0.10632075641788749,0.23963005710847093,0.2037990710240752,0.4670663227509386,0.11416134427493396,0.12071281952377771,0.018505149482954945,0.02503904490596577,0.004253069642670889,0.004725366951906112,0.008520179808301189,0.0054346418939753395,0.010379251616687526,0.0025369187616651996,0.005365014201056788,30.08808882271844,0.0,0.0,39
P07,C01,Mindfulness/acceptance practice (in-bed or pre-sleep),Nightmare-triggered awakenings (occurrence),0.0,0.0,0.0,0.0588910008025346,0.07150364616512699,0.0,1.0,0.9803043501738274,0.020091362261811855,0.0,0.006261339572581766,0.027052958874542878,0.02957602118202779,0.027089048997111027,0.26661777599538816,0.021343698591477275,0.004853363061444805,0.35247649394459335,2.4257848379900286,0.268704640886952,0.0,0.0,0.19279874072537445,0.2552684021720581,0.0,1.0,0.7138135942284648,1.0,0.0,0.0,0.01388150933222696,0.009189662478194091,0.0,0.072,0.03426305252296631,0.072,0.0,0.13829982496856838,0.1129089660306726,0.06452395013130242,0.22455216994131438,0.06261822030158641,0.43619528649397343,0.5048900360467001,0.40170644194546645,0.0,0.011063985997485471,0.005018176268029894,0.002867731116946775,0.007984077153468955,0.0016698192080423044,0.009693228588754967,0.011219778578815561,0.017853619642020736,26.8704640886952,0.0,0.0,40
P07,C03,Mindfulness/acceptance practice (in-bed or pre-sleep),Anticipatory fear of sleep / reluctance to go to bed,0.0,0.0,0.0,0.13273058667793255,0.12814657690504228,0.0,1.0,0.9576497223949759,0.04422313985442486,0.0,0.006261339572581766,0.058269566175885086,0.021400392366773508,0.008151333556094915,0.26702636370807914,0.011706298288847467,0.004065274292761549,0.16629428336960428,1.8075275632611891,0.264026572759957,0.0,0.0,0.49570526256898567,0.4746693987579168,0.0,1.0,0.38463194470979967,1.0,0.0,0.0,0.03569077890496697,0.017088098355285002,0.0,0.072,0.018462333346070385,0.072,0.0,0.31298806132457213,0.039026763585300835,0.014300410205104372,0.32599250098421406,0.01717788221834859,0.32526952217615107,0.04960446929147203,0.02242723842995259,0.0,0.02503904490596577,0.0017345228260133708,0.0006355737868935278,0.011590844479438723,0.00045807685915596243,0.00722821160391447,0.0011023215398104898,0.0009967661524423375,26.4026572759957,0.0,0.0,41
P01,C06,Imagery Rehearsal Therapy (IRT) practice adherence,Difficulty resuming sleep after nightmare awakenings,0.0,0.0,0.0,0.01188252638467589,0.009301903821546734,0.0,1.0,0.9966278765220796,0.0033835331695597605,0.0,0.03693376664152836,0.002338923081715523,0.025714126449692877,0.04421434175340969,0.2659366649519797,0.055317922493374125,0.0030248826527447554,0.26312414565507647,2.6689430688986504,0.2597574214502736,0.0,0.0,0.0,0.014335878355075892,0.0,1.0,0.9510015710839138,1.0,0.0,0.0,0.0,0.0005160916207827321,0.0,0.072,0.045648075412027866,0.072,0.2313143685369368,0.0,0.07800947451942442,0.10994087632668556,0.05545229842221123,0.22280667068654628,0.17883140194820132,0.2863899204541951,0.5508755078294258,0.018505149482954945,0.0,0.0034670877564188635,0.0048862611700749145,0.001971637277234177,0.005941511218307901,0.003974031154404475,0.00636422045453767,0.02448335590353004,25.975742145027358,0.0,0.0,42
P03,C05,Paced breathing / grounding practice (post-awakening),Prolonged post-awakening physiological/psychological activation,0.0,0.0,0.0,0.09939520555170325,0.1008874209770986,0.0,1.0,0.9880244827621986,0.012120668512506556,0.0,0.013026917864154079,0.025706230203631372,0.02236089715478979,0.012858554382007635,0.2657319670080236,0.022770082166124014,0.0022341243709933715,0.3106926765912158,1.993864554228416,0.2591739115774665,0.0,0.0,0.3589560618310981,0.36908365489622647,0.0,1.0,0.8259904971001677,1.0,0.0,0.0,0.025844836451839062,0.013287011576264152,0.0,0.072,0.03964754386080805,0.072,0.05102222484006396,0.13076352693013674,0.047706733138903994,0.026784138447193406,0.0046318098129183236,0.06934361821316207,0.0675298959763858,0.4027128790230582,0.13673846194208022,0.004081777987205117,0.010461082154410939,0.0021202992506179556,0.0011904061532085962,0.00016468657112598485,0.0018491631523509886,0.0015006643550307959,0.008949175089401296,0.006077264975203567,25.91739115774665,0.0,0.0,43
P03,C01,Paced breathing / grounding practice (post-awakening),Nightmare-triggered awakenings (occurrence),0.0,0.0,0.0,0.09630054974536224,0.08917218438633506,0.0,1.0,0.9822223805341819,0.018099383416767326,0.0,0.013026917864154079,0.027052958874542878,0.02537482843400478,0.020413683375727333,0.26575428377303034,0.013911030669729518,0.002927559148672273,0.26598701165608696,1.8164798201704735,0.24926973765944768,0.0,0.0,0.3462610904889821,0.3237058019201027,0.0,1.0,0.7416834142057215,1.0,0.0,0.0,0.02493079851520671,0.011653408869123695,0.0,0.072,0.03560080388187463,0.072,0.05102222484006396,0.13829982496856838,0.07494327799181197,0.046820627211927875,0.01017240724102348,0.027573194400515037,0.16513283840520565,0.29339070514672266,0.027919134779589256,0.004081777987205117,0.011063985997485471,0.0033308123551916437,0.0020809167649745728,0.00036168559079194595,0.0007352851840137344,0.003669618631226793,0.006519793447704949,0.0012408504346484116,24.92697376594477,0.0,0.0,44
P03,C04,Paced breathing / grounding practice (post-awakening),Acute autonomic arousal on awakening,0.0,0.0,0.0,0.05521093292532664,0.05395481991225968,0.0,1.0,0.9706749569155925,0.030210981416055608,0.0,0.013026917864154079,0.03598637740042764,0.01921448565882413,0.009428430631726959,0.26586984472939634,0.027107387804641236,0.001860476967758478,0.28282282750556426,2.3126998954326794,0.23818513463624572,0.0,0.0,0.17770227793217144,0.18729469532997944,0.0,1.0,0.5738942988177151,1.0,0.0,0.0,0.012794564011116344,0.00674260903187926,0.0,0.072,0.027546926343250327,0.072,0.05102222484006396,0.1882912642000111,0.019272980044873673,0.01768732010811827,0.03886279930444609,0.08979401234390869,0.014937947662682171,0.3345606103548716,0.33233278684118894,0.004081777987205117,0.015063301136000889,0.0008565768908832745,0.0007861031159163678,0.0013817884197136387,0.002394506995837565,0.00033195439250404833,0.00743468023010826,0.014770346081830622,23.818513463624573,0.0,0.0,45
P03,C03,Paced breathing / grounding practice (post-awakening),Anticipatory fear of sleep / reluctance to go to bed,0.0,0.0,0.0,0.04476173422638895,0.05718404298988935,0.0,1.0,0.9785881223469722,0.021880377621664972,0.0,0.013026917864154079,0.058269566175885086,0.0171991996187505,0.0014759679347112226,0.26616287148572126,0.00427363036709971,0.002139470379989017,0.07980480108109785,1.1982225454416342,0.22830827446886065,0.0,0.0,0.13483732417567199,0.19980278331510093,0.0,1.0,0.6888760533203143,1.0,0.0,0.0,0.009708287340648382,0.007192900199343633,0.0,0.072,0.03306605055937509,0.072,0.05102222484006396,0.31298806132457213,0.0010610755464402306,0.0,0.11161273828390939,0.0,0.05420707408738329,0.0,0.0,0.004081777987205117,0.02503904490596577,4.715891317512137e-05,0.0,0.003968452916761222,0.0,0.0012046016463862956,0.0,0.0,22.830827446886065,0.0,0.0,46
P07,C06,Mindfulness/acceptance practice (in-bed or pre-sleep),Difficulty resuming sleep after nightmare awakenings,0.0,0.0,0.0,0.06749686617490096,0.10969017224543945,0.0,1.0,0.9457851961300734,0.057322533797061495,0.0,0.006261339572581766,0.002338923081715523,0.01944345742495341,0.009516366781469249,0.26628452100728645,0.015737602950441482,0.0020174659659592583,0.236724578943804,2.508729234475422,0.2187450970641814,0.0,0.0,0.22810192825674439,0.40318027341053714,0.0,1.0,0.2122351891875539,1.0,0.0,0.0,0.016423338834485594,0.014514489842779336,0.0,0.072,0.010187289081002587,0.072,0.0,0.0,0.021342171144630273,0.017920530113902426,0.14181474229795438,0.03618548188081964,0.03703460137341381,0.2218330454707332,0.45258992673560106,0.0,0.0,0.0009485409397613457,0.0007964680050623302,0.005042301948371711,0.0009649461834885237,0.0008229911416314181,0.004929623232682961,0.020115107854915607,21.87450970641814,0.0,0.0,47
P03,C06,Paced breathing / grounding practice (post-awakening),Difficulty resuming sleep after nightmare awakenings,0.0,0.0,0.0,0.04427727152937541,0.010916460822480026,0.0,1.0,0.963286873171462,0.03811235038184016,0.0,0.013026917864154079,0.002338923081715523,0.0152422646769304,0.002841001160085557,0.26542102878492857,0.008304935028693726,9.166205318672606e-05,0.15023509665529755,1.8994242166558668,0.18455427264658078,0.0,0.0,0.13284994966949618,0.0205897111003476,0.0,1.0,0.46654221087278597,1.0,0.0,0.0,0.009565196376203724,0.0007412295996125134,0.0,0.072,0.022394026121893725,0.072,0.05102222484006396,0.0,0.0,0.00021720719452788362,0.0,0.0011404559797482624,0.0,0.010333714570755626,0.07880261956972384,0.004081777987205117,0.0,0.0,9.653653090128163e-06,0.0,3.0412159459953667e-05,0.0,0.0002296381015723473,0.0035023386475432827,18.455427264658077,0.0,0.0,48
