predictor,criterion,predictor_label,criterion_label,beta_abs_recent,beta_last_abs,beta_signed_recent,pcorr_abs_recent,pcorr_last_abs,focus_recent,stability_recent,precision_recent,ci_width_recent,change_last,local_pred_out_strength_abs,local_crit_in_strength_abs,local_pr_mean_pagerank,local_pr_mean_eigenvector,local_pr_mean_katz,local_pr_mean_betweenness,local_pr_mean_closeness,local_pr_mean_participation,local_pr_mean_core_number,edge_impact,beta_abs_recent_norm,beta_last_abs_norm,pcorr_abs_recent_norm,pcorr_last_abs_norm,focus_recent_norm,stability_recent_norm,precision_recent_norm,change_last_norm,contrib__beta_abs_recent,contrib__beta_last_abs,contrib__pcorr_abs_recent,contrib__pcorr_last_abs,contrib__focus_recent,contrib__stability_recent,contrib__precision_recent,contrib__change_last,local_pred_out_strength_abs_norm,local_crit_in_strength_abs_norm,local_pr_mean_pagerank_norm,local_pr_mean_eigenvector_norm,local_pr_mean_katz_norm,local_pr_mean_betweenness_norm,local_pr_mean_closeness_norm,local_pr_mean_participation_norm,local_pr_mean_core_number_norm,contrib__local_pred_out_strength_abs,contrib__local_crit_in_strength_abs,contrib__local_pr_mean_pagerank,contrib__local_pr_mean_eigenvector,contrib__local_pr_mean_katz,contrib__local_pr_mean_betweenness,contrib__local_pr_mean_closeness,contrib__local_pr_mean_participation,contrib__local_pr_mean_core_number,edge_impact_pct,edge_impact_signed,edge_impact_signed_pct,edge_rank
P03,C01,Diaphragmatic/soothing breathing micro-practices since last prompt,Elevated resting muscle tension in shoulders and jaw,0.017060070776923297,0.035305913273191235,-0.017060070776923297,0.16058475330221447,0.1964106804761917,0.7403641875870803,0.9887730825626028,0.9637240281074619,0.03764145215282829,0.004627915609984632,0.023823761388461553,0.017859894208633948,0.07706031217194871,0.058066447574165486,0.2664162861638647,0.061422478509787506,0.002067433772563057,0.058606451452971484,1.28691179123219,0.38760283514641464,0.41294472571794594,0.37815652338158046,0.6742369608030726,0.7108453377206613,0.8080016195195788,0.5785866545220258,0.7364441288115855,0.610319370545064,0.06937471392061492,0.02722726968347379,0.048545061177821223,0.025590432157943804,0.04848009717117473,0.04165823912558586,0.035349318182956106,0.043942994679244604,0.13692353096422583,0.036766173107051464,0.48952253191087786,0.002023234897713271,0.12896419589722852,0.24810655716661567,0.01883911677632925,0.003277740056368291,0.0,0.010953882477138067,0.002941293848564117,0.021756556973816798,8.992155100947872e-05,0.004585393631901458,0.006616174857776418,0.0004186470394739834,7.283866791929538e-05,0.0,38.760283514641465,-0.38760283514641464,-38.760283514641465,26
P05,C04,Ergonomic/posture adjustments and mindful posture checks since last prompt,Persistent anticipatory threat expectation,0.0,0.0,0.0,0.14495644093892096,0.17376609986995556,0.0,1.0,0.984380116216517,0.015867735975324607,0.0,0.050309268969428216,0.012373390032933614,0.06520554386704716,0.10478897934707102,0.26651099370654874,0.21770354372810163,0.002313157575001781,0.4030483471271497,2.5688727603975603,0.3842820826770573,0.0,0.0,0.6004838961083224,0.6260384918550655,0.0,1.0,0.8865168357001496,1.0,0.0,0.0,0.043234840519799214,0.02253738570678236,0.0,0.072,0.042552808113607184,0.072,0.29204397904414237,0.0,0.2717173568756748,0.1229269063843102,0.16783756934404553,1.0,0.09903074232847175,0.9990114557890079,0.7654190075061253,0.02336351832353139,0.0,0.012076326972252215,0.005463418061524898,0.005967558021121619,0.02666666666666667,0.0022006831628549285,0.02220025457308907,0.0340186225558278,38.428208267705735,0.0,0.0,27
P01,C06,Progressive muscle relaxation (PMR) practice intensity since last prompt,Habitual anticipatory muscle bracing in absence of immediate threat,0.0,0.0,0.0,0.018141182722247892,0.028496521763662484,0.0,1.0,0.9313424564777353,0.07371890226278557,0.0,0.17118678571278656,0.0726263557124183,0.06303536716837999,0.1310071004394719,0.266835534683489,0.15245046959282482,0.002628336119063257,0.2539891715282446,2.5713878211049335,0.38295204869163463,0.0,0.0,0.002017873282766626,0.08198537231847702,0.0,1.0,0.5011822494991758,1.0,0.0,0.0,0.00014528687635919705,0.0029514734034651728,0.0,0.072,0.024056747975960437,0.072,1.0,0.4037672979812127,0.23184515494363972,0.1907714126486232,0.30104768374308755,0.7053145171692634,0.20188882744926512,0.5681020668697765,0.7670471513926267,0.08,0.03230138383849702,0.010304229108606212,0.008478729451049922,0.010703917644198669,0.018808387124513694,0.004486418387761448,0.012624490374883925,0.03409098450633897,38.29520486916346,0.0,0.0,28
P05,C05,Ergonomic/posture adjustments and mindful posture checks since last prompt,Difficulty relaxing on low-stress days,0.0,0.0,0.0,0.01101470960479337,0.014704668276962507,0.0,1.0,0.9718727285854595,0.028941311539299158,0.0,0.050309268969428216,0.10607341255012678,0.0659059251940223,0.1549515957868282,0.2677561332357764,0.1717452422533901,0.0027069382485666715,0.24626718383834156,2.440673118620809,0.3738064528426253,0.0,0.0,0.0,0.03033311992368848,0.0,1.0,0.7956468942094124,1.0,0.0,0.0,0.0,0.0010919923172527852,0.0,0.072,0.03819105092205179,0.072,0.29204397904414237,0.6279027843010805,0.2845853162983938,0.2527324684719705,0.6789137998248926,0.8022267256217667,0.22754052449359466,0.5457788721833141,0.682427983711523,0.02336351832353139,0.05023222274408644,0.012648236279928615,0.011232554154309803,0.024139157327107294,0.021392712683247113,0.00505645609985766,0.012128419381851427,0.03033013260940103,37.380645284262535,0.0,0.0,29
P02,C04,Interoceptive awareness/body-scan practice (mindfulness) since last prompt,Persistent anticipatory threat expectation,0.0,0.0,0.0,0.1545041216382165,0.16219332189900063,0.0,1.0,0.996529304352845,0.0034827833280916248,0.0,0.056353658319758526,0.012373390032933614,0.05321724080835973,0.09118642594309356,0.26654009619611463,0.15402765686720377,0.0022794660593214657,0.30404436821824954,2.5754002611524554,0.368042150078139,0.0,0.0,0.6455412699264872,0.5826969606213517,0.0,1.0,0.9747843498824652,1.0,0.0,0.0,0.04647897143470708,0.02097709058236866,0.0,0.072,0.04678964879435833,0.072,0.3274447876382925,0.0,0.051458775778575834,0.08772764414982902,0.17978288978067922,0.713236284613336,0.08803556244396,0.7128046934022179,0.7696446353078953,0.026195583011063398,0.0,0.0022870567012700377,0.0038990064066590684,0.006392280525535261,0.019019634256355628,0.0019563458320880005,0.015840104297827066,0.034206428235906465,36.8042150078139,0.0,0.0,30
P06,C05,Passive jaw-clench/bruxism sensor event count (per EMA window),Difficulty relaxing on low-stress days,0.0,0.0,0.0,0.0804543662523596,0.13053409622796053,0.0,1.0,1.0,0.0,0.0,0.0020284218786452,0.10607341255012678,0.06203635912831859,0.22311394231499465,0.26791692302760206,0.07770376582409094,0.003015496094688227,0.08188209070130414,1.8311317789155206,0.36649876763413775,0.0,0.0,0.29608598181548157,0.464129117904556,0.0,1.0,1.0,1.0,0.0,0.0,0.02131819069071467,0.016708648244564014,0.0,0.072,0.048,0.072,0.00927248178266337,0.6279027843010805,0.21349058946999977,0.4291158458208844,0.7449110947280814,0.32988287751185075,0.32823795393177746,0.07056438272633606,0.28783671086407286,0.0007417985426130697,0.05023222274408644,0.009488470643111103,0.01907181536981709,0.026485727812554004,0.008796876733649353,0.0072941767540395,0.0015680973939185792,0.012792742705069908,36.64987676341377,0.0,0.0,31
P07,C04,Hourly micro-breaks with movement since last prompt,Persistent anticipatory threat expectation,0.0,0.0,0.0,0.1385203227571668,0.1134961482986937,0.0,1.0,0.9798488904667347,0.02056552773526816,0.0,0.103786517750874,0.012373390032933614,0.055698351213936334,0.07168705524406198,0.26616786848779084,0.10884141452810961,0.002094664489878659,0.291115721347713,2.5754002611524554,0.3585810505628903,0.0,0.0,0.570110594781375,0.40031982732730187,0.0,1.0,0.8535961146903042,1.0,0.0,0.0,0.041047962824259,0.014411513783782866,0.0,0.072,0.0409726135051346,0.072,0.6052497866995106,0.0,0.0970436975812937,0.03726921606956319,0.026999422879867646,0.4862785166318747,0.027725823985060214,0.6754297696502825,0.7696446353078953,0.048419982935960844,0.0,0.0043130532258352765,0.0016564096030916976,0.0009599794801730719,0.012967427110183326,0.0006161294218902271,0.015009550436672946,0.034206428235906465,35.85810505628903,0.0,0.0,32
P08,C06,Threat reappraisal / cognitive reframing practice since last prompt,Habitual anticipatory muscle bracing in absence of immediate threat,0.0,0.0,0.0,0.0674048518746248,0.0170665373179157,0.0,1.0,1.0,0.0,0.0,0.02304133290056599,0.0726263557124183,0.062081088819063726,0.15259992657817276,0.26728819981820906,0.09039558966472114,0.0030003470661882463,0.30753362692833014,2.527288308224371,0.3575480639921869,0.0,0.0,0.2345027695169707,0.03917862107002801,0.0,1.0,1.0,1.0,0.0,0.0,0.01688419940522189,0.001410430358521008,0.0,0.072,0.048,0.072,0.13234100003625254,0.4037672979812127,0.21431239870923952,0.24664706533434977,0.4868472550299665,0.39363033384749685,0.32329408928011377,0.7228916560631933,0.738498992660838,0.010587280002900204,0.03230138383849702,0.009524995498188424,0.01096209179263777,0.0173101246232877,0.010496808902599917,0.00718431309511364,0.016064259023626522,0.032822177451592806,35.754806399218694,0.0,0.0,33
P04,C04,Sleep quality last night (morning diary),Persistent anticipatory threat expectation,0.0,0.0,0.0,0.13010610905102818,0.13405210399409462,0.0,1.0,0.985738044803466,0.014468301463780267,0.0,0.0004452238567919992,0.012373390032933614,0.08096808811203773,0.19781464108428767,0.26651048341956407,0.10730824157577556,0.003679017402520495,0.3755244901076768,2.1015172453147337,0.35534054690109224,0.0,0.0,0.5304022735373072,0.4773045062044983,0.0,1.0,0.8963825962318096,1.0,0.0,0.0,0.038188963694686114,0.01718296222336194,0.0,0.072,0.04302636461912686,0.072,0.0,0.0,0.5613192807581353,0.36364896530796575,0.1676281184813386,0.47857782073023236,0.544777221741707,0.9194438051475233,0.4628728214542129,0.0,0.0,0.024947523589250464,0.01616217623590959,0.005960110879336483,0.012762075219472863,0.012106160483149046,0.020432084558833857,0.020572125397965022,35.53405469010922,0.0,0.0,34
P06,C04,Passive jaw-clench/bruxism sensor event count (per EMA window),Persistent anticipatory threat expectation,0.0016376995945966697,0.0036690351361430905,0.0016376995945966697,0.12737808436756318,0.1541054059372591,0.46610595012533174,0.9987533021944912,0.9491121081820866,0.05361631295104142,8.170212555263763e-05,0.0020284218786452,0.012373390032933614,0.06133597780134345,0.17295132587523748,0.26667178349837445,0.12366206729880247,0.0026217154211233373,0.2386632539901123,1.9593314206922718,0.34633537068373443,0.03964106707071217,0.03929850392235227,0.5175281911481535,0.5524066825955176,0.5086879793529767,0.9532039764299445,0.6302841257915198,0.993120502101536,0.0066596992678796445,0.002829492282409363,0.03726202976266705,0.019886640573438634,0.0305212787611786,0.068630686302956,0.030253638037992952,0.07150467615131059,0.00927248178266337,0.0,0.20062263004728076,0.2993102837332242,0.233834864247257,0.5607184810711072,0.1997281717666547,0.5237969663320299,0.37082773465867525,0.0007417985426130697,0.0,0.008916561335434703,0.01330267927703219,0.008314128506569138,0.01495249282856286,0.004438403817036772,0.011639932585156222,0.01648123265149668,34.63353706837344,0.34633537068373443,34.63353706837344,35
P03,C05,Diaphragmatic/soothing breathing micro-practices since last prompt,Difficulty relaxing on low-stress days,0.0,0.0,0.0,0.07376106365936014,0.07983801132528348,0.0,1.0,0.9927448336716165,0.007308188451155827,0.0,0.023823761388461553,0.10607341255012678,0.06395328249873902,0.11394077915589951,0.2675886209142118,0.0920449607000588,0.0023898723488925766,0.03970931425145249,1.7251883716359737,0.34205703097746415,0.0,0.0,0.26449897691772456,0.2742658065413741,0.0,1.0,0.9472890295549243,1.0,0.0,0.0,0.019043926338076167,0.009873569035489468,0.0,0.072,0.04546987341863637,0.072,0.13692353096422583,0.6279027843010805,0.24870982104712513,0.14660897487699737,0.6101571955610889,0.401914659991378,0.12406650345992354,0.0,0.2192534315930648,0.010953882477138067,0.05023222274408644,0.011053769824316675,0.006515954438977662,0.021694478064394274,0.010717724266436747,0.0027570334102205237,0.0,0.00974459695969177,34.205703097746415,0.0,0.0,36
P08,C05,Threat reappraisal / cognitive reframing practice since last prompt,Difficulty relaxing on low-stress days,0.0,0.0,0.0,0.04466172279567269,0.06716139581708842,0.0,1.0,0.9952412352839544,0.004781518839186715,0.0,0.02304133290056599,0.10607341255012678,0.05045844931793263,0.12938272551626,0.26773145772742957,0.051440008282488306,0.0027763674759656446,0.2269893924143539,2.043249277021972,0.3412109279932202,0.0,0.0,0.12717349228415256,0.2267902627812546,0.0,1.0,0.9654261398086461,1.0,0.0,0.0,0.009156491444458984,0.008164449460125166,0.0,0.072,0.046340454710815014,0.072,0.13234100003625254,0.6279027843010805,0.0007720775653630891,0.18656802544688422,0.6687855647997599,0.19796742090635022,0.2501986575303459,0.49004945271721084,0.42515260417413087,0.010587280002900204,0.05023222274408644,3.4314558460581745e-05,0.008291912242083746,0.023779042303991464,0.00527913122416934,0.005559970167341021,0.010889987838160243,0.01889567129662804,34.12109279932202,0.0,0.0,37
P01,C01,Progressive muscle relaxation (PMR) practice intensity since last prompt,Elevated resting muscle tension in shoulders and jaw,0.0,0.0,0.0,0.07193775551603471,0.1027394411251299,0.0,1.0,0.9909127591638103,0.009170576069540227,0.0,0.17118678571278656,0.017859894208633948,0.06451975734045859,0.05191556779582514,0.26610645784236236,0.08287240602032073,0.0020819179525111355,0.1923420742157873,1.6490722094987507,0.34096966041172766,0.0,0.0,0.2558944289456103,0.36003458543421296,0.0,1.0,0.9339784559769833,1.0,0.0,0.0,0.018424398884083943,0.012961245075631666,0.0,0.072,0.0448309658868952,0.072,1.0,0.036766173107051464,0.2591175446635163,0.0,0.001792993849020573,0.3558435014033547,0.023566009015903017,0.38988886446326537,0.16997904879810707,0.08,0.002941293848564117,0.011516335318378503,0.0,6.375089240962037e-05,0.009489160037422792,0.0005236890892422894,0.008664196988072565,0.007554624391026983,34.09696604117276,0.0,0.0,38
P05,C01,Ergonomic/posture adjustments and mindful posture checks since last prompt,Elevated resting muscle tension in shoulders and jaw,0.0,0.0,0.0,0.10547320481622004,0.1429624980356387,0.0,1.0,0.9657818657085783,0.03543049989483538,0.0,0.050309268969428216,0.017859894208633948,0.079012954867232,0.09907726420509418,0.26658379848542924,0.14112276006311883,0.0023844996722371522,0.26516432103986054,2.0023965382170252,0.3408347421702694,0.0,0.0,0.4141547774918336,0.5106750696617366,0.0,1.0,0.751394939318693,1.0,0.0,0.0,0.029819143979412016,0.018384302507822515,0.0,0.072,0.03606695708729726,0.072,0.29204397904414237,0.036766173107051464,0.5253980271621468,0.10814672849268639,0.1977208001610095,0.6484186227970044,0.12231313781000051,0.6004078731227855,0.3987062696037105,0.02336351832353139,0.002941293848564117,0.02335102342942875,0.004806521266341618,0.007030072894613671,0.017291163274586782,0.002718069729111123,0.013342397180506348,0.017720278649053803,34.08347421702694,0.0,0.0,39
P06,C06,Passive jaw-clench/bruxism sensor event count (per EMA window),Habitual anticipatory muscle bracing in absence of immediate threat,3.612270912988681e-05,0.00021100226370766173,3.612270912988681e-05,0.036219614148022154,0.012774692878687544,0.006069669492169934,0.9999540152374776,0.9690848152392321,0.031901423151632045,0.00021100226370766173,0.0020284218786452,0.0726263557124183,0.07365899862944969,0.2463311433769074,0.26747366511838155,0.11665934720632376,0.0032394756849108293,0.16242632521528041,2.3151708101179196,0.33781801137315526,0.0008743622701734419,0.0022600146851298416,0.08733352935170795,0.023105115617844917,0.006624176130946435,0.9982739168855901,0.7753918633327919,0.9822331473027247,0.00014689286138913824,0.00016272105732934857,0.006288014113322971,0.0008317841622424169,0.0003974505678567861,0.07187572201576248,0.03721880943997401,0.07072078660579617,0.00927248178266337,0.4037672979812127,0.4270309106138762,0.48919488570835,0.562972784958288,0.5255457904529973,0.4013333856815454,0.3034065860723186,0.60118309935078,0.0007417985426130697,0.03230138383849702,0.018979151582838947,0.021741994920371117,0.02001681013185024,0.01401455441207993,0.008918519681812122,0.006742368579384858,0.02671924886003467,33.781801137315526,0.33781801137315526,33.781801137315526,40
P02,C01,Interoceptive awareness/body-scan practice (mindfulness) since last prompt,Elevated resting muscle tension in shoulders and jaw,0.0,0.0,0.0,0.11823801051426422,0.11221385544806477,0.0,1.0,0.99990653938791,9.346934779242913e-05,0.0,0.056353658319758526,0.017859894208633948,0.06702465180854457,0.08547471080111671,0.2666129009749951,0.07744687320222096,0.0023508081565568363,0.16616034213096037,2.0089240389719203,0.3298844999985559,0.0,0.0,0.4743943938099046,0.39551747686522726,0.0,1.0,0.999320980479471,1.0,0.0,0.0,0.03415639635431313,0.01423862916714818,0.0,0.072,0.04796740706301461,0.072,0.3274447876382925,0.036766173107051464,0.30513944606504767,0.07294746625820518,0.2096661205976432,0.3285925782293173,0.11131795792548863,0.31420111073599544,0.4029318974054804,0.026195583011063398,0.002941293848564117,0.013561753158446566,0.0032421096114757866,0.007454795399027314,0.008762468752781796,0.002473732398344192,0.006982246905244344,0.017908084329132466,32.98844999985559,0.0,0.0,41
P07,C01,Hourly micro-breaks with movement since last prompt,Elevated resting muscle tension in shoulders and jaw,0.0,0.0,0.0,0.11002563653069539,0.11648977865352711,0.0,1.0,0.9739271142934144,0.02677087979576536,0.0,0.103786517750874,0.017859894208633948,0.06950576221412118,0.06597534010208514,0.26624067326667133,0.03226063086312679,0.0021660065871140295,0.1532316952604239,2.0089240389719203,0.32696318216663295,0.0,0.0,0.4356385937191524,0.4115313552639689,0.0,1.0,0.8105726256721291,1.0,0.0,0.0,0.03136597874777897,0.014815128789502878,0.0,0.072,0.0389074860322622,0.072,0.6052497866995106,0.036766173107051464,0.3507243678677657,0.02248903817793939,0.056882653696831625,0.10163481024785592,0.05100821946658883,0.27682618698406025,0.4029318974054804,0.048419982935960844,0.002941293848564117,0.01558774968301181,0.0009995128079084174,0.0020224943536651246,0.0027102616066094916,0.0011335159881464187,0.006151693044090229,0.017908084329132466,32.69631821666329,0.0,0.0,42
P01,C04,Progressive muscle relaxation (PMR) practice intensity since last prompt,Persistent anticipatory threat expectation,0.0,0.0,0.0,0.01865755951705096,0.0067138282438389,0.0,1.0,0.9721670340952979,0.028629818671647867,0.0,0.17118678571278656,0.012373390032933614,0.05071234634027375,0.05762728293780198,0.26603365306348187,0.15945318968530353,0.002010575855275765,0.3302261003030764,2.2155484316792857,0.3240377618041268,0.0,0.0,0.004454756438713004,0.000406403646191256,0.0,1.0,0.7977851124567634,1.0,0.0,0.0,0.00032074246358733627,1.4630531262885215e-05,0.0,0.072,0.038293685397924646,0.072,1.0,0.0,0.005436874377044415,0.0008868106734974218,0.0,0.7404872077873734,0.0002836135343743977,0.7884924471294877,0.536691786700522,0.08,0.0,0.00024163886120197407,3.941380771099653e-05,0.0,0.019746325540996625,6.302522986097728e-06,0.017522054380655287,0.02385296829780098,32.40377618041268,0.0,0.0,43
P03,C04,Diaphragmatic/soothing breathing micro-practices since last prompt,Persistent anticipatory threat expectation,0.0,0.0,0.0,0.1800484329942285,0.16771774200219688,0.0,1.0,0.9479146172879619,0.054947335722132146,0.0,0.023823761388461553,0.012373390032933614,0.06325290117176388,0.06377816271614233,0.2663434813849842,0.13800326217477032,0.0019960916753276863,0.19649047754026064,1.853388013412725,0.31565898437580264,0.0,0.0,0.7660898745504714,0.6033866193231577,0.0,1.0,0.6215839934621599,1.0,0.0,0.0,0.05515847096763394,0.021721918295633677,0.0,0.072,0.029836031686183675,0.072,0.13692353096422583,0.0,0.23584186162440612,0.016803412789337075,0.09908096508026452,0.6327502635506345,0.0,0.4018813227225907,0.3022444553876672,0.010953882477138067,0.0,0.010481860516640275,0.000746818346192759,0.0035228787584094053,0.016873340361350252,0.0,0.008930696060502017,0.013433086906118545,31.565898437580266,0.0,0.0,44
P08,C04,Threat reappraisal / cognitive reframing practice since last prompt,Persistent anticipatory threat expectation,0.0,0.0,0.0,0.06907974188918924,0.10631774550744011,0.0,1.0,0.9676740726479075,0.033405800843291124,0.0,0.02304133290056599,0.012373390032933614,0.049758067990957486,0.07922010907650284,0.26648631819820195,0.09739830975719983,0.0023825868024007543,0.383770555703162,2.171448918798723,0.28802624840116725,0.0,0.0,0.24240690329221404,0.37343579226103296,0.0,1.0,0.7651423931385659,1.0,0.0,0.0,0.01745329703703941,0.013443688521397186,0.0,0.072,0.03672683487065116,0.072,0.13234100003625254,0.0,0.0,0.05676246335922397,0.15770933431893555,0.42880302446560675,0.12168887536522303,0.9432820363229046,0.5081436279687332,0.010587280002900204,0.0,0.0,0.0025227761492988437,0.005607442998006597,0.011434747319082847,0.0027041972303382903,0.020961823029397884,0.022584161243054814,28.802624840116724,0.0,0.0,45
P04,C01,Sleep quality last night (morning diary),Elevated resting muscle tension in shoulders and jaw,0.0004452238567920085,0.0026006698805999544,-0.0004452238567920085,0.04153609020191749,0.05876964964723522,0.17119583686587392,0.9994335182237385,0.9368031243422776,0.06746014612418415,0.0026006698805999544,0.0004452238567919992,0.017859894208633948,0.09477549911222256,0.19210292594231082,0.26658328819844457,0.030727457910792753,0.003750359499755866,0.23764046402038766,1.5350410231341989,0.2754850053453724,0.010776792536802065,0.027855398411620682,0.11242302034959582,0.19536210182984565,0.1868357705056689,0.9787365515229075,0.5408556476530121,0.7810179006094606,0.001810501146182747,0.002005588685636689,0.0080944574651709,0.007033035665874442,0.011210146230340135,0.07046903170964934,0.02596107108734458,0.05623328884388116,0.0,0.036766173107051464,0.8149999510446071,0.34886878741634186,0.19751134929830258,0.09393411434621357,0.5680596172232357,0.5208402224813011,0.09616008355179813,0.0,0.002941293848564117,0.03622222004642699,0.015505279440726308,0.007022625752828536,0.002504909715899029,0.012623547049405241,0.011574227166251139,0.004273781491191029,27.54850053453724,-0.2754850053453724,-27.54850053453724,46
P08,C01,Threat reappraisal / cognitive reframing practice since last prompt,Elevated resting muscle tension in shoulders and jaw,0.0,0.0,0.0,0.05166562256796083,0.07511833756989415,0.0,1.0,1.0,0.0,0.0,0.02304133290056599,0.017859894208633948,0.06356547899114232,0.073508393934526,0.26655912297708245,0.02081752609221702,0.002453928899636125,0.24588652961587287,1.604972696618188,0.26836399345059864,0.0,0.0,0.16022626605864942,0.25659002567047684,0.0,1.0,1.0,1.0,0.0,0.0,0.011536291156222758,0.009237240924137165,0.0,0.072,0.048,0.072,0.13234100003625254,0.036766173107051464,0.24158478842911582,0.04198228546760016,0.18759256513589953,0.04415931808158797,0.14497127084675165,0.5446784536566822,0.1414308900663184,0.010587280002900204,0.002941293848564117,0.010737101707960705,0.001865879354115563,0.00666995787149865,0.0011775818155090126,0.003221583796594482,0.012103965636815163,0.006285817336280819,26.836399345059863,0.0,0.0,47
P06,C01,Passive jaw-clench/bruxism sensor event count (per EMA window),Elevated resting muscle tension in shoulders and jaw,0.00035459957491866724,0.0020713095673023196,0.00035459957491866724,0.045724508584485464,0.05896258270673514,0.05958307872427857,0.999548772244169,0.944289813202744,0.05899691600855471,0.0020713095673023196,0.0020284218786452,0.017859894208633948,0.0751433888015283,0.16723961073326063,0.26674458827725495,0.04708128363381965,0.002693057518358708,0.10077922790282315,1.392855198511737,0.24082545059015825,0.008583201448528645,0.022185496768124015,0.13218898642177107,0.19608466077336972,0.06502640850590458,0.9830627240987956,0.5952486990861201,0.8255911982835229,0.0014419778433528124,0.001597355767304929,0.009517607022367517,0.007059047787841309,0.0039015845103542745,0.07078051613511328,0.028571937556133766,0.059442566276413644,0.00927248178266337,0.036766173107051464,0.45430330033375277,0.2845301058416004,0.263718095064221,0.17607477468708843,0.22301056724818333,0.1251933836658075,0.004114996756260532,0.0007417985426130697,0.002941293848564117,0.020191257792611238,0.012645782481848908,0.009376643380061191,0.004695327324989025,0.004955790383292964,0.0027820751925735007,0.00018288874472269034,24.082545059015825,0.24082545059015825,24.082545059015825,48
