t_index,date,P01,P02,P03,P04,P05,P06,C01,C02,C03,C04,C05
161,2025-06-11,1.0,1.0,0.5052294030366324,0.35171783715582355,0.8639070961157349,,4.378661299867354,0.11597855733137524,5.178284433507136,,4.389175422549967
162,2025-06-12,1.0,1.0,0.6121816617666567,0.09596914172805776,,0.22321258092415674,2.31755877466324,0.0,5.295612551937336,,3.535219817429616
163,2025-06-13,1.0,,0.6168504573590794,0.2944445289303933,,,,0.0,,5.16956218019809,2.8479229855141317
164,2025-06-14,1.0,1.0,0.510469879968825,0.23267353851367278,,0.27973311161837133,1.2343468571498257,0.0,4.069523187624112,5.05601252758603,2.8483805053865896
165,2025-06-15,1.0,0.8885761912379466,,0.3038276601931813,0.4574185494736057,0.47305913923082865,2.3923081972692763,0.0,,,
166,2025-06-16,1.0,0.8945833796426761,0.4537577937467345,0.20158607921273186,0.6394668531826309,,3.3841663735563445,0.0,3.5997101693327234,6.0007810100288,3.6006882451142124
167,2025-06-17,1.0,,,0.07347035868338514,0.6897573699366423,0.4253609244778328,4.834433229736286,0.0,6.122286580605333,6.4571263422061245,4.153265703378573
168,2025-06-18,0.9523146260053508,1.0,0.3764379193847309,0.0,0.6212851356497081,0.3103918566798387,4.418685345164806,0.8399880409254528,5.459233371697637,,
169,2025-06-19,1.0,,0.46887043048606547,0.23154095387916476,0.6326632004809126,0.3409574869163399,3.373285936855188,0.4795955677704345,,5.560084827743613,
170,2025-06-20,1.0,1.0,0.28494212118047973,0.16082817520275178,0.631448423331026,,2.196700581960144,0.7976249898802451,,,
171,2025-06-21,1.0,0.9118680180752635,0.3056430713456291,0.23856666794836412,0.8256053678689603,0.4519033349370577,2.557954251072392,,5.809288494105709,5.907076144031443,
172,2025-06-22,1.0,0.9948874900212626,0.42733526359181373,0.38862739431013515,0.7179301844781525,0.2764666419168584,,2.8633287029593877,5.607312318649856,,
173,2025-06-23,,0.9268588965228541,,0.38035231948162695,0.6117865057798675,0.2859198634772832,4.460937679614128,4.084067496934584,6.4700502998979825,6.950116496135754,
174,2025-06-24,0.7578044548861648,,0.4687533943249881,0.28857069114758227,0.6409615019464083,,4.601028334246119,3.7784535403236665,6.180754573074688,7.752931950523678,
175,2025-06-25,,,0.38834918811548036,0.48449070905491765,0.6579286646831188,,4.721185983699928,,,8.506323907786154,
176,2025-06-26,0.7464338490757887,0.9653789285495065,0.6968257814778827,0.33436491912397803,0.7946095543111175,0.63506294487542,,4.481265013947369,5.91324209888635,7.30982745358991,4.004918903130393
177,2025-06-27,1.0,1.0,0.897683395919344,0.11829460206152778,0.7643533323403718,0.4299138392038585,3.5406013796266986,,4.745064522487019,7.28708374569424,4.343726558412197
178,2025-06-28,0.9446593966334133,,,0.1426448615367251,0.6704013913196244,0.7439001196565164,4.221025813279762,1.9313654069087418,4.941061468157534,5.976921250690101,4.855484908150112
179,2025-06-29,1.0,1.0,1.0,0.017446358333271406,0.7649705250629126,0.7041804567605128,3.8741102223182766,2.745501003969793,5.698425690339597,6.283574422546812,4.6303038432408465
