t_index,date,P01,P02,P03,P04,P05,P06,C01,C02,C03,C04,C05,C06,C07
137,2025-05-18,0.4218439235504187,0.6922780077468131,,0.2249013997308095,0.6607386767492229,,1.8569909787051198,1.1514936168725924,2.7287797325291243,3.3782414733970363,0.17478908438048002,2.6781885106597554,3.506292390074253
138,2025-05-19,0.4206956913157428,0.6246219187740226,,0.32346201428360805,0.7263043261012081,0.0576191228221777,2.1532693502673195,1.4564662630163463,,2.985310324519692,0.055440687526282284,2.903051313000487,3.672175567033454
139,2025-05-20,0.31237299132460505,0.5997746850561574,,0.2851355257786913,0.7807510457150469,,2.0990717384229174,1.7738221489845212,3.961263749328484,3.5261083249944596,0.8886518761020205,2.52577698618394,
140,2025-05-21,0.3408415772574861,0.4306425719887623,,0.29580250151235676,0.9177955152611403,0.252209131762735,2.6666215357244587,1.8495340829072804,3.601089728845408,,0.6262168233931319,2.252240604082298,
141,2025-05-22,0.29922914760949143,0.41767345462309524,,0.3779957848983898,0.9081233476509996,,3.395771740012175,1.9167023147290823,3.828424187914375,3.5099081304423048,1.5803027863605825,,3.135506903485955
142,2025-05-23,0.2543428089388566,0.5367050541807352,,0.3076945658381074,0.8746313807058016,0.23483957221464918,3.4015763613630527,1.3796732270303023,2.493819748513299,2.571721617426072,1.4589533444354654,2.2906903020121416,3.807591618946442
143,2025-05-24,0.10472275572084849,0.39225565839002063,,0.2392406575700418,0.8276692344725837,0.28049173695556384,2.6318014183155927,1.787647486983417,3.153617711414871,1.4191273168213574,1.6028199793510989,3.0922367900248426,3.6743927245186496
144,2025-05-25,0.12313139369186848,0.38856650467634385,0.18852362755841245,0.21585216328926232,0.8010314436192707,0.3368639358225361,2.9595834597913826,3.0791190821207906,2.8917125198552354,1.765647536314962,2.4644954063962135,2.741828683416835,4.08848743496797
145,2025-05-26,0.13126434019670394,0.328287264171536,0.12048867798019379,0.10173741414240753,0.7727030579889304,0.3520720951662145,2.9273111600337693,,2.714775074568312,2.376032769962388,1.6472096687129563,2.4346219018782467,4.093051282430694
146,2025-05-27,0.22433107224262194,0.4748885677011312,0.16749317832178914,0.18560871055063638,0.8088197518659606,0.2929820767570873,3.0778567638988084,2.703216808211913,2.954421794083029,2.6517747298138987,2.3630631424302027,1.5449130833479616,
147,2025-05-28,0.28996071961112896,0.6376604449332993,0.13970950870419624,0.3512348160901352,0.6918607397390627,0.21454020554320494,3.9164143012730883,2.0245979072647535,3.6533496869408584,3.4565336495346606,2.17486791990048,2.28062874397017,4.468052370188995
148,2025-05-29,0.26490563509226006,0.6767894535991704,0.04895810913940202,0.3555758817470437,0.5790433152766934,0.33401861243152053,4.043448008115387,2.0929397952109583,3.9623675871816055,3.932011633478197,1.93374102986775,1.7576340610722472,
149,2025-05-30,0.05686285238653546,,0.1602568476564748,0.5062777617386183,0.5724080133655927,0.38705729094125596,3.322338333213005,2.209273681901586,3.913097058567649,3.6367858275908107,1.8269085791672792,2.2066530659022487,3.5183585912205486
150,2025-05-31,0.24601224812246175,0.970256230761011,0.20312566274481686,0.4237709546027535,0.5857566308287234,0.4513085349521524,2.893298325738898,1.963887831403731,3.3821485352278797,3.848557801576184,2.080397013965935,,2.566673331866261
151,2025-06-01,0.2736254882469125,0.9573770926963812,0.15674465184536557,0.5443150551260895,,0.4718446734255686,2.9282500163724237,2.2747904754489876,2.139004963441671,4.041469932183448,1.8097945274108966,2.2626529451615327,2.6384388124580633
152,2025-06-02,0.3469397142861846,0.8178183702914353,0.07363709642926519,0.4080418728239244,0.5403878494256952,0.534223386907336,3.511401779281474,2.6127609968273418,2.9029955249920056,3.119259577625034,2.8675523444759694,1.9737292853618307,3.229218198459892
153,2025-06-03,0.3207033247076834,0.7502691339099801,0.029199938576380383,0.41853584436714336,0.5794506714999228,0.5278674249601435,,2.7676335321339436,3.2782748264885826,2.8271941461267676,3.1386992482409726,3.3447384642601254,3.24558870093255
154,2025-06-04,0.40529770027264694,0.8981387569328951,0.07807099595163754,0.40268926701716684,0.6983135428061619,,4.2882028796719425,,3.1107328757260575,3.25803131523341,3.295815036771914,,3.4877005122170126
155,2025-06-05,0.4282029014998038,1.0,0.04106902397858436,0.4085770267164753,0.5760782686211974,,1.9797681609607918,4.202621038166976,3.416172495008699,3.8604940758854167,4.303472985931757,2.8362729589000817,
156,2025-06-06,0.2860161632242949,0.9773913480472103,0.09321906072681763,,,0.5013582598324331,4.421639802047987,4.644087953150789,3.1031712448402233,3.048284771928282,4.088709488387264,,1.7252532776255791
157,2025-06-07,0.38841326740878657,,0.29100854081126465,0.184046345261591,0.4500890876404243,,4.574572385275805,4.966711562447312,2.211981322842772,2.288555338987687,3.5026380011085743,3.668530460129273,2.1896611602167306
158,2025-06-08,0.6297775402951238,1.0,0.32433704832282756,0.1646027798383863,0.597002730500676,,4.0665126854525235,,2.520800471740975,1.8114066868244136,2.8269381286092727,3.9464299228828326,4.30346907058604
159,2025-06-09,,1.0,0.4150680642537685,0.3156565105763386,0.6981262152610334,,4.636513747867903,3.513717406483212,2.7123591110513354,1.8260047050595853,3.3618775141089383,4.405615432573028,5.148638281358128
160,2025-06-10,,1.0,,0.4899203062433415,0.8332718729465771,0.31151927145796254,4.805354387157673,4.419255317233416,5.15335622894659,1.3120095318942266,3.510748583711051,5.865711540846142,6.291462236995601
161,2025-06-11,,1.0,0.5119285069916905,0.5030416888935055,,0.10390996464507504,4.173166269590193,,4.313102974290018,3.087842739115337,4.155875677409987,,6.050195423964199
162,2025-06-12,0.7494067507545316,1.0,0.5198782972012705,0.6034146320608362,,0.34362891266587325,3.0280267710113176,4.537632983933279,3.7323935461013664,1.8580728302588112,,3.4480275696582154,
163,2025-06-13,0.4707235005221247,1.0,0.4900384642205617,0.43383146218870605,0.5598455883775115,0.3223065934683262,,3.511448483135303,3.048085504752175,0.903193462300251,2.0661917366373728,2.9710197259293887,4.398825239295508
164,2025-06-14,0.45106176945451815,1.0,0.5062012589077152,0.20304338880259948,,0.3748374065770894,2.0788563623417957,3.6380106346196883,4.928232121509039,1.4841095898019505,1.5383090595867195,2.048052024234492,
165,2025-06-15,0.424818671831738,0.8770220014946067,0.5163281178051982,,0.6390960500725589,0.3334737948911315,,3.145100301696677,4.094912835080749,1.2371797250874454,1.4954427168866666,1.820483391087524,3.6702448672869434
166,2025-06-16,0.5169215425547571,0.8159171323653847,0.41358797422124804,0.17166479103090437,0.6899773150302569,0.5578802052977461,3.7958808507798096,4.0948343365571995,3.7182689008196963,2.360429329114483,1.4072040592597999,,2.649437717571324
167,2025-06-17,0.2656191949087813,0.7017748765884754,0.4864578367417156,0.11838236487712613,0.917425571479408,,,4.1951124737441985,3.8642890432420507,2.5999154496017134,,3.193851097404613,4.287678760617329
168,2025-06-18,,0.9640511587041465,,0.1773339693830395,0.8844490086119152,0.7103337061125103,5.344346040967787,4.394408047977868,,2.554064979972538,0.6999811112285313,2.8471336573903763,3.7475316987166942
169,2025-06-19,0.2943202661381153,0.8159509852206389,0.36566409649818477,0.0,,0.5972515954605128,,,,3.043827274304847,0.8058830213771025,,
170,2025-06-20,0.19285278918213583,0.7513980588490325,0.4062346141948636,0.0,0.7494756244395282,0.7949577360247233,,3.2785128968913972,3.2192185931818056,5.591691860485111,1.6278288743485307,,4.547032150619081
171,2025-06-21,,0.6544534867409926,0.4064779397608509,0.0,0.7306751975392182,1.0,5.3009898878477655,4.088847869804605,1.6474007960833945,3.7968497533143046,2.1483539858816605,3.1456434170264025,4.382878763058329
172,2025-06-22,0.34591332113836193,0.6090692391176155,,0.0,0.7247291388263131,,5.371591977175512,4.364030671238183,2.4665540660786305,2.8098516019318485,1.8987218645911583,2.6223966102520357,
173,2025-06-23,0.6532948190180147,0.5447114233584454,0.4384372336816487,0.0,0.8584200758015934,1.0,,4.508295751023823,2.610882115058364,3.430009642633946,,,4.8403727095244005
174,2025-06-24,0.5020170763831626,0.45983042268651364,0.4569763291886686,0.0,1.0,1.0,5.589442906939159,5.1695436758055315,2.6726197232079647,4.089204034183749,3.339811656143409,4.409862432103453,3.9800364765235585
175,2025-06-25,0.2855316368617357,0.31126621677934496,0.820446518264303,,1.0,0.887075358879247,,,2.713214630670911,5.604155982141728,3.359132646458892,5.347054712927048,3.1754367086003357
176,2025-06-26,0.3341254428437379,0.4332164102961894,0.7176807193595605,,1.0,0.616734068022967,,3.396322901504415,2.1398077665651902,,1.9164728321265374,5.300313079199479,4.930886538017282
177,2025-06-27,0.4278418109148446,0.5976829253940311,0.643285387429098,0.0834345332686112,1.0,0.32494351211587874,5.053641382912931,,2.862398960868354,,2.140550780413924,,4.049563698721986
178,2025-06-28,0.5130012745136447,,0.5333835577057227,,,,5.460499957148798,4.73301710231822,2.9682072057372446,3.8197627693884963,,3.7138206752113883,4.387160792863874
179,2025-06-29,,0.7242595498171172,0.6479826672027558,0.442022255560972,0.8848976461672639,0.1496757219351347,,5.097190477885482,2.8691416401516947,3.9633028626988267,,3.4843533020936386,
