t_index,date,P01,P02,P03,P04,P05,P06,C01,C02,C03,C04,C05,C06,C07
142,2025-05-23,,0.4071071279510712,0.5387639768943004,0.6841366400682093,0.3537611529406204,0.5741371009928126,3.2731736638496987,2.2618055000243222,2.2094105171567513,1.6554609729100065,4.4059314966463905,2.562712657775797,3.4521726569201068
143,2025-05-24,1.0,0.3604671558799912,,0.6726339925878769,0.09083280317342392,0.4135292189250051,2.964375093780058,,2.1944449070470027,1.9404604598835862,5.445524742739566,3.360405631092787,3.7618128599332197
144,2025-05-25,,0.4680119483345073,0.39077623534020495,0.6120626466474692,0.10063625687461872,0.4492434996327267,2.9685476395695174,3.4754278126641807,,2.3138493277831116,4.8283498599101025,,
145,2025-05-26,1.0,0.6059535986406362,0.6185702255757932,0.6264223274157416,0.07264240581361305,0.3067537518361119,,4.880699547000706,1.5066526652582306,1.5971997196175156,4.452167082326014,2.995510663856039,2.4326332740449534
146,2025-05-27,1.0,0.6418674366164555,,,0.06144271499279784,0.2382265855746852,3.448707052751388,4.700558262033863,1.2390244182328307,1.8863487465334374,4.125510614536311,,2.9744888621635495
147,2025-05-28,1.0,0.3507114393178365,,0.4538269525941185,,0.23218588434867135,3.4843744674055923,4.318653757935819,1.3622166405509346,2.291981798233021,4.01501094457299,4.391457158826553,
148,2025-05-29,0.9437353478254265,0.22749687900332657,0.7325455243327414,0.4578108011112786,0.2201724604229337,0.3621654356612981,4.540607332340605,3.1039522182708494,0.9462299714930875,2.671539556292931,3.5191685380995557,4.676617124489244,3.928935918919283
149,2025-05-30,,0.323224909604327,0.5514030189244248,0.42335750903048286,0.2789500649639444,0.18651207686494456,4.159224379692225,3.765566491939701,,,4.518115729004003,4.651547548381602,
150,2025-05-31,0.9464123019380228,0.33225507322337255,0.5768753248821822,0.5232281299971588,0.33163046658408846,0.210248251553103,,4.144057900362643,1.7726961914811654,1.9974699449044406,6.162327653893417,4.563685731408236,3.358548994606985
151,2025-06-01,,0.193994752317599,,0.30863769322463885,0.27314500921264967,,3.7618799489155736,,,1.9304803995840443,4.906846194462076,,3.20479141065068
152,2025-06-02,0.9687103245966249,0.060737680010014006,0.40402280878678604,0.4569668136431164,0.25256286769200187,0.43203670718371123,3.501557493644806,2.9749301534190598,,2.394453435349357,,,3.3367268416489826
153,2025-06-03,0.976132772131545,0.3187077034632403,0.47814445439821285,0.4757668852986484,0.13107335025464675,0.26495310532425725,,2.6716051901060522,2.897286219198069,2.7923279281552293,,4.396371931733123,
154,2025-06-04,,0.2483470010727106,0.39516454204896634,0.5516518549114843,0.061312661557015896,,,,4.042485890983908,,,,3.8006210172609025
155,2025-06-05,0.9762302263426568,0.24670702198955877,,,0.0,0.18179601715656055,,,4.527527540775941,2.7062211200610022,,,
156,2025-06-06,1.0,0.47313308729203507,,0.5297007242036702,0.0,0.22738122088844065,,3.0304705418434117,5.190766411924599,3.2490495365116425,,,5.0017679154033665
157,2025-06-07,0.917579808497369,,0.3298288826495199,0.9201840516636721,0.0,,2.379371993487091,4.738614968978197,4.714257369910547,4.125602047515466,,5.209361099983593,5.223725921615095
158,2025-06-08,1.0,,,0.8544318275469219,0.0,0.0,,,5.4358162306505005,5.032744130103479,,,
159,2025-06-09,0.7997803060441067,0.46651284158238593,,0.6792284282546623,0.09637967379642363,,2.4288395323498566,4.7364200824064095,,,,6.921030655513311,5.896091432181487
160,2025-06-10,,,0.46336721174724826,,0.07722260273285758,0.02544109082040595,3.1043712934204715,4.963350635638284,4.9590066866629385,4.474366618165542,,7.7421764423476525,6.85169325923137
161,2025-06-11,,0.7945900362014832,,0.7308783834270254,0.29694669969291265,0.08428541463409202,,,4.307535996162229,4.591880829587466,3.8291577926840987,7.342822887607207,
162,2025-06-12,0.9255426370344604,0.3614916916994839,,0.8179500251227617,0.25356255452925347,0.1814979051256541,,,3.5207510749189996,5.142096861973508,3.774997569524407,7.461881566151178,
163,2025-06-13,,0.17896164590316135,0.7504721181668331,0.7742544581235368,0.21017430569397572,,4.338114422857532,5.6406256449406715,3.5695235437765946,5.76263315067308,2.874860501944968,,7.401514528216113
164,2025-06-14,1.0,,0.49149247460414347,0.7077154991451869,0.08639163966696534,0.13910646006317848,,4.877899459841747,2.253729493573389,4.231908948100139,1.967960098152786,7.746855762523136,6.607181900652434
165,2025-06-15,0.991377618762299,0.4335138956271017,0.2406842795945247,0.4359435697214169,0.12188511710203509,0.0,,5.853900900698948,2.5951703081618156,3.710902319817009,3.4056727590204723,,5.427012010325246
166,2025-06-16,0.9296273090378134,0.41824133681651177,0.07406602239203747,0.2882410169000658,0.0,0.20820427667525468,5.690645107600703,6.274761507434737,3.2157941217291737,3.718402621944095,3.064287499440024,5.985066721954715,5.9457022743178
167,2025-06-17,0.8312905190843075,0.3973995013489177,0.3656217182307693,0.3811853369324337,0.09870368934505346,0.3644080373073286,5.560130735232135,6.749217423646616,1.6385096599700089,4.446945704969832,,,5.983136679553623
168,2025-06-18,0.675093036984675,0.4955537935413204,0.3535923397484132,0.3840594448596237,0.040506399395226725,0.2086304984091829,5.694629231249677,5.640062962797597,1.6084775776282458,5.654744469340412,3.006920241774494,,
169,2025-06-19,0.7978604761026534,0.85124390824338,,0.30614621353441274,0.17953656797044634,,,,1.9393801931915717,5.299754914747151,4.635790939657626,,7.360596702083176
170,2025-06-20,0.9001914965888768,0.7835462874233469,0.2409571852805016,,0.11964022345518506,0.2370216435262063,,4.35336174327899,1.442565442782033,4.544087822144824,,,8.232269657544775
171,2025-06-21,,,0.18470681595233074,0.10669124209470734,0.291977369221311,,3.4492891819861438,,2.0991185300862334,4.640085791681516,,,6.674627568034275
172,2025-06-22,,0.37146927966519494,0.16258971439565525,,0.5751061309463954,,3.1443589915802863,,2.9998471349680766,4.668887777149154,3.3245290126808453,,7.127445776818016
173,2025-06-23,,0.46129326576991275,,,0.7601523394652109,0.3571034346268212,2.487652572888016,3.8469207922085973,3.7231987648160416,4.486257655249641,3.2578967317499457,,6.722576035850043
174,2025-06-24,1.0,0.31082871287924274,0.28531895820979936,0.0,0.8141795351097023,0.3035432824902486,2.3129893937639583,,3.8451825312946966,3.3168171677644027,3.4027623756033063,6.05710774772008,6.707852574876873
175,2025-06-25,1.0,0.48154702028646723,0.357394097510895,0.0,0.7341758975418999,,3.227421659997096,,4.5090390957862025,3.9909618788246353,3.7586757466003906,6.632769072409053,7.3012701230257235
176,2025-06-26,1.0,0.35642467779789666,,0.042961355435659154,0.9403874648506956,,,,4.640595974986132,3.922532751559039,,5.968949623194453,7.678260978014544
177,2025-06-27,0.9474857410947977,0.45258443254232295,0.40171890086292733,0.31859899124978697,1.0,0.021338009510946693,,,3.3996631795180114,3.771793371943227,2.6940293695977546,,8.10740328424748
178,2025-06-28,1.0,0.26448020896621294,0.43621833715199887,,0.9495542844358998,0.14262103218000427,2.269513949031749,,4.456455671569515,3.0458614336727567,2.157556644799783,5.842277268192238,
179,2025-06-29,0.9333243785864497,0.29023285890305855,0.6470162146221409,0.44398972469797393,0.9061053742847072,,,3.0640663569384223,4.837219066450067,2.608014271580374,2.292074371508245,3.7224195294684996,4.6430707165003255
