t_index,date,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
128,2025-05-09,0.5148626328845314,0.21895374034085444,0.4474008826152745,0.12258455547965444,0.39795771535142144,0.5910018663358986,0.15654981088472503,0.3810186972746703,4.363963824424501,3.1437248970567144,6.848173752592031,,6.582573913757068,4.841732835748271
129,2025-05-10,0.31566177105901483,0.02892304257179342,0.7445783911903507,0.40270110166316586,0.547574734304855,0.5979466448398332,0.18055436509501402,0.22183745505217642,3.7461968579919613,,,,5.63634156503749,4.221885512087827
130,2025-05-11,0.43776713421469726,0.0007160802950224253,0.7257694354456242,0.23004038103618035,0.5762826785028573,0.5135775115072528,0.05015166601043036,0.3334072072342358,4.539246038996961,4.097586532598537,5.263241381700504,5.733595951379304,5.570850956467981,4.017526410210176
131,2025-05-12,0.5173736659826832,0.0,0.6861738223359686,,0.4119672515475355,0.27314477826031835,0.20464776999742545,0.34518605633972377,,4.836798746143941,4.349860305112357,5.845857667989321,,5.323485061919222
132,2025-05-13,0.4757797610326649,0.0,0.8603335659865152,0.15749052298214974,,0.2523457274841027,0.30405734841961396,0.34810266963003045,3.8069476983864536,4.61238081895186,4.945600400334236,6.002824925023855,4.820845815345329,5.8627917305368324
133,2025-05-14,,0.026764525247562673,0.8468038161719874,0.1592491459014193,0.47375927829134096,0.4185398758412398,0.19048283130176286,0.34638007345397565,5.906987888265871,4.980291983660185,4.97009236112732,,4.214808582925773,7.488071858371603
134,2025-05-15,0.46962980411588817,0.06928062225520917,0.8646122296146862,0.051843973422221606,0.469196607222089,0.43887922954080116,0.08800155032495813,0.6388618882756107,5.334475579789563,4.556015442369059,,,4.873305130753744,
135,2025-05-16,,,0.8566769362879847,0.19945904348611251,0.46191746306531745,0.6067234214260251,0.13551532647180814,0.402076540734566,5.023944286856335,4.837771501916859,4.252701877491236,5.931591787218023,5.814830489519253,
136,2025-05-17,0.25461802116874077,0.09174365623675604,,0.10656359573942975,0.4277789456234068,0.7734150473666195,,0.45852976055229755,,3.3808794144957792,3.3827601873818325,6.039515561710333,4.842994726915789,
137,2025-05-18,0.1548542100598025,,,0.19822568870899154,,0.7753196739628481,0.4378951843404333,0.6033373807187203,,4.3726045619171705,,,5.027353221460453,9.824211642985826
138,2025-05-19,0.3558363310514238,,0.7708487615366962,0.46791510382417434,0.19925032081713537,0.997955168163311,0.4232020252066269,0.7068733206895941,5.961447800037593,3.9765739528330575,4.754451796234081,,5.35182140845858,9.859960141430767
139,2025-05-20,0.4628249791113399,0.2433464143164768,0.873103851585262,0.497343134329003,0.12415763693049728,0.7761432002844112,0.30969692151739037,0.6152184712813124,5.806103278804188,3.694472358986815,6.093522246803936,3.3803665926656685,5.116809021244033,8.779570294917605
140,2025-05-21,0.3595063667946393,,0.9024277657165592,0.4899767889458813,0.23978033730251888,0.6812865886907354,0.4728150205974678,,4.345190137846553,2.6692842889183375,5.0630776223142915,2.8913765170179033,4.735692376296148,7.575117308534984
141,2025-05-22,0.2650207148132462,,0.7909139583775425,0.40534827738546003,,0.43724158402744984,0.2505223168114964,0.6841497546286933,5.026212629268313,4.104466457480088,3.417920538414706,2.400208821733515,,7.337062305475004
142,2025-05-23,0.3756805202149114,,0.6806130524763006,0.19687242363574972,,0.5786087423121342,0.3287394116820102,,4.476443312938202,,,3.5105233704597465,5.107305317906312,6.2514120125852
143,2025-05-24,0.05678226784618057,,0.43017740657183356,0.317420968422511,0.740256632823982,1.0,0.5232076241931041,,4.465998381293078,3.95887708153839,7.928599277210406,3.155386644959311,4.48577673775951,6.472920536930467
144,2025-05-25,0.07287557028610905,,0.4724667522141595,0.3677235803935397,0.5695521190863104,1.0,0.6230080824432401,0.5076705069075983,4.099584439154033,4.581177169528949,4.743185715363818,3.6714453085691234,4.673890601288428,5.627304362289028
145,2025-05-26,0.16560028333985727,,,0.44012191422411884,0.5375268949132836,1.0,0.7655970354542508,0.5504917201074003,,4.424457991037828,,,4.437003674075302,5.78516348023494
146,2025-05-27,0.18452385464558543,,0.7100630478198153,,0.5544549351135852,,0.49643130701955984,0.7054226175426018,2.574718048207103,4.558856776572798,,4.724581277503038,4.768385796080201,6.128751551646945
147,2025-05-28,0.21732989978340117,,1.0,0.4853236251700103,0.6149022371234298,0.8793074414500107,0.6901937409886956,,2.1222059790586694,4.222872217384582,4.27451777611546,4.555464805933641,,6.221723682989181
148,2025-05-29,0.40993671049851177,,0.9884602855850155,,0.5904576524845602,0.9968094994009407,,0.5881496879533924,3.678122682947184,3.3131963322914633,4.364541075802285,4.519622089340694,2.241865232083558,4.963006779482857
149,2025-05-30,0.34384240848048914,,1.0,0.5770766293646248,0.6774016828447017,0.8496056884390244,0.7696736321045365,0.723021203312645,3.183257823365417,3.0364135471993334,4.247155120606441,5.247298456289622,3.760638528665983,5.419310555844706
150,2025-05-31,0.3705841663367418,,1.0,0.6106340379506354,,,0.5830467810207112,,,,,,,5.580302592381073
151,2025-06-01,0.39613657231255,0.1817990154413633,,0.3877909667041535,0.8539460516495102,0.6386683525036774,0.43081339090973536,0.6765157238031404,1.7850952892070637,3.8101037531828896,2.423549353133933,5.2521542705901485,4.208874254440915,6.266181124376419
152,2025-06-02,0.7116143376932672,,1.0,0.4764919250866433,,0.43168214268011285,,0.6454428007818108,,4.55287093857071,2.945384904980075,,,4.544541474860474
153,2025-06-03,0.6660718986435697,0.12245583161863044,1.0,0.5371914175443461,0.996820059848485,0.47236890367180856,0.36055484346355055,0.6121797115237415,3.697453077870656,5.5994894884949975,3.1221011865786577,,4.083047968653942,
154,2025-06-04,0.45458438588720174,,0.7957173072411198,0.5200727122805635,0.9449539781654213,0.43286954510728337,0.5528936877755872,0.6851067499540454,3.247651813709549,4.562487734182344,3.724659001620978,,3.675889300589835,3.1686740761314356
155,2025-06-05,0.4630825577649146,0.18494802113955955,,0.6269184292054889,,0.50758894063164,0.5723467315834725,0.45290916184804225,2.6411526100579072,,3.5381422969815213,4.885773611705059,,2.3175370390327377
156,2025-06-06,0.5223569587609791,,0.6146421781887547,0.6475574207210749,0.9571313227805487,0.4510900860513878,0.5874801273056641,0.48858140393132676,3.016770044448812,2.5702986688285985,3.5826543547325236,,,3.138517806968916
157,2025-06-07,0.38152765876492256,0.4900522955625936,0.7648126172255394,,0.7597418864404186,0.6062744752054735,0.4706962233841755,0.5780372879322663,2.6270608846351253,2.1749321784101565,3.0501651021465452,,2.5706375102298233,
158,2025-06-08,0.5033790033817983,0.6248014842448943,0.7710957120892155,0.5424946080601593,0.6297831810806328,0.5143593683373093,0.4965909285986548,0.5903884194902608,2.4020675951087833,1.9596044953555016,2.9847962495324234,4.96165669188544,1.8927077801047874,3.6718515897316775
159,2025-06-09,0.4622074447749637,0.49536575328142635,0.9332897437257199,0.5193929284012421,0.756727081751364,0.5076014414681042,0.5711277358920015,0.31925473967640644,2.2234334558437086,1.8141877415306817,3.636517665494819,5.580749900871115,1.9893177545467589,2.9009298113961126
160,2025-06-10,0.40926675628164766,0.5666258441204384,0.7813092319138426,,0.8285432929732377,0.5018399236359442,0.6121818910178499,,1.7583637719184586,3.0440580785270606,4.0057467576585815,5.116633279488346,,4.334458307071696
161,2025-06-11,,0.3736198875860056,0.9055238395530463,0.5433836403860284,0.9465299133947587,0.522592246784584,0.623838334976283,,2.851320755500057,2.1816978227123505,,,1.517771189046209,3.879390227649059
162,2025-06-12,0.5416271871494246,0.3413229430596513,0.7071377104921054,0.8008438518342333,0.7658320895936364,0.3753778225406691,0.6867472513590124,,3.1989170694959084,2.6109189967494304,2.9629123846564362,4.555884469959105,,3.8635168248309575
163,2025-06-13,,0.32253228369143944,0.7883717747886972,0.7063535955000412,,0.45988845296483843,0.6799475122337945,,3.5527970195506473,1.8084305732462589,4.598989563662534,4.515365010705138,3.9829328934679404,
164,2025-06-14,0.6187373860955531,,0.8807431473398144,0.5366747092221236,,0.5022590066786579,0.5851932452029518,,4.385040522871728,2.77290039408656,6.671048398807148,,3.5703529406307624,3.560473922876045
165,2025-06-15,0.7114777684966709,0.31447821617821725,,0.6509855820935659,,,0.3597928738310614,,3.145363422169753,,6.739648832070552,5.466901144039733,4.9718649523432354,3.3227261383089686
166,2025-06-16,0.8796198816571916,0.15179363698350049,0.7906925434333955,0.7903662554636371,,0.7550826847692574,0.3754694855282574,,1.8900798458971282,4.608203165638713,6.252240625404735,6.13325609820632,,
167,2025-06-17,0.6793685039882761,0.1147832666099918,0.7559508160239092,0.7307712261485515,,0.9332077126341393,0.4238240114604209,,3.018798150932102,4.390797047937214,6.015785481277939,5.967642392776877,5.306970094313457,3.9960680925286853
168,2025-06-18,0.48271879098947656,0.00517170781289214,0.6765658477641309,0.7248545886763766,0.7243549258260628,0.8808531254971925,0.43634277757651685,,2.8914583701501066,,,,4.620847040496554,5.508379646709555
169,2025-06-19,0.5338323828527778,0.0,0.7332763778624759,,,,0.5517609182168799,0.7816169422576631,4.155846745207116,,,4.7225515670281695,,5.303898844635284
170,2025-06-20,0.66574837621908,0.0043992479745130625,0.8804904755113251,0.5069584781309018,1.0,,0.6315964985424035,,4.858320827084578,,,5.198604892914232,4.518729757533837,
171,2025-06-21,,0.0,0.8852506300649223,0.7278038294321851,0.9332043127812241,,0.5820876572422848,0.7135544459426842,4.457746741461658,,5.99424716369094,6.544898110077787,3.2480501306637577,5.29649741040716
172,2025-06-22,0.2646267641333618,0.11199659750101391,0.9668958687268927,0.7789607614056313,0.8149736649072622,,0.5677674821700758,0.5312495637812251,4.0743747826749654,,6.318143990073891,,3.557263885137055,4.745940718321248
173,2025-06-23,0.052992195967851874,0.44338043886771705,,0.724658789464371,0.6743401803285126,,0.5943622591044521,0.7053686293600945,5.276189430582224,,5.419754790261536,5.079477885054869,4.429225580412018,4.459854660544262
174,2025-06-24,0.0721737066394398,0.28997586010850596,1.0,0.722982331895947,0.8227101540674272,,0.6869772374520899,0.8132797361314613,5.064057446894891,,,4.646036456920433,4.22618316210917,4.662929526363423
175,2025-06-25,0.32760061934001067,0.3584909596764362,1.0,0.606818111057774,,0.343619624295581,0.8041735372343284,0.9584543208402424,4.288913646386365,,,5.9354257077257735,6.122975234461293,4.574168987032892
176,2025-06-26,0.3911518174976631,0.5527990154352231,1.0,0.7268986351331406,,0.6781705180728537,0.6936770754497361,0.9262099686028721,4.45991118745061,,4.622029839332982,5.136058189913302,5.904827797902167,4.663144157236739
177,2025-06-27,,0.6511002076415331,0.9491404574898119,0.5850585234173067,0.7791175703981572,0.5048406985628346,0.8176151976671351,0.6237496941465591,3.435878603290281,3.012458130095771,4.137597505142075,5.330412845952807,4.873467420824559,4.3056981638126715
178,2025-06-28,0.7176366041837039,0.5165473588441432,0.7373162659331931,,,0.4798444326143332,0.9611110316264168,0.6612905690747105,3.7770705221783984,1.8311908958533742,3.8394553367889426,5.282395575924818,5.360371137488139,4.4393034443423325
179,2025-06-29,0.5827155641665265,0.6740213768086364,0.7646207826150995,0.5794157171104019,0.7272528132764264,0.414849656812774,0.8212980734277959,,,2.722189316438314,,5.6542037749195915,4.681805793485253,4.444517019280622
