t_index,date,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
129,2025-05-10,0.13250230090636356,0.2571351515328273,0.18040028143420442,,0.9333431297364063,0.045631153355488036,0.5206363921235351,,,2.80475709917577,3.593160003204582,,3.2194141864578056,
130,2025-05-11,,0.10330581344937415,0.3222043585056637,0.5857190092943612,,0.24562118207094566,0.6457923541979286,1.0,,3.602380572290075,2.767527999074373,4.276987113423712,2.328241383616064,
131,2025-05-12,0.14618538688111554,0.22824232041146716,0.44722175556803023,0.6545691725014671,0.6404470584393797,0.3110016895495963,,1.0,,,,4.497958299021915,,
132,2025-05-13,0.15824375912994204,0.35044444968303884,0.27876435855248427,0.7353200727569487,,0.4073244323695563,0.6048742720033087,1.0,,4.88785288034976,,4.945170983791431,,
133,2025-05-14,0.7640877427686046,0.4090863892066604,0.3292435641063993,0.7380216622205688,0.22790113555970382,0.4511076630001551,0.4595108871452429,,,,4.087803275094855,4.850581595471654,1.6910311962707476,
134,2025-05-15,0.8301484737634166,,0.5267860437325971,0.7820756840487839,0.34370883582282147,,0.4772410549878687,,2.5094308959531126,,4.474668294590842,4.416351834479755,1.7742014713188956,
135,2025-05-16,,,0.5098108318220849,0.8768695580600452,0.4468811007047736,0.27827148246895717,0.6461599548975617,,2.9398639339193706,,,4.969962304388185,,5.730604413760166
136,2025-05-17,0.7613893717493382,0.7302781405835996,0.5277427955008671,,0.4977062061428181,0.29086481618298216,0.7128311827281523,,2.591468180471304,,4.790390374761589,3.8635490120647655,1.5189884321427247,
137,2025-05-18,0.6044864239836294,,0.49006850325136325,,0.5833622553604594,0.38486722056735306,0.5732322316398158,,,,4.314771304361491,3.881573666830901,1.1813181062204858,6.426484919289216
138,2025-05-19,0.7030340178144515,0.9017894350002876,0.2547684201592844,,0.39995857516612443,0.39141351177794265,0.7692842286186474,,4.232800445342345,5.283241018020714,4.622209955868068,4.034760902654061,0.820421080671059,7.106363056644608
139,2025-05-20,0.9680898893305354,0.8837603275605709,0.3203708974662128,,0.36663858848998565,0.27641549282306477,0.6992711169224346,,,,,4.520697463813491,2.547392275687127,5.437567450923209
140,2025-05-21,0.7105713159270131,0.6624929829224564,0.5077930504053727,,0.621468867220674,0.48258902641671075,0.5215049347859542,,,6.627403773488766,3.9245205810071138,5.113187593483414,2.8252906823574935,5.1222696003691555
141,2025-05-22,0.7873885015616153,,0.666241750060607,,0.6719611011216272,,0.2742486892408886,,,5.54043712935389,4.229767405185087,5.027212182954465,1.9725560702237772,3.6485312066256874
142,2025-05-23,0.6664602722449465,0.5489719177622119,0.5239575929438294,,0.5660478013118917,0.4881245549286052,0.24240552211949803,0.5701439503783516,4.142372284003695,4.399344783996784,3.8557509937246444,4.633978556306544,1.195843815114019,3.606366228457854
143,2025-05-24,0.7738238519995684,0.6494977404009438,0.3708575406321192,,0.48586270640083135,0.2631393341109342,0.30401987331118324,0.646266584562101,4.690581939914032,3.423608416867313,,4.513903245221508,,4.319207887839413
144,2025-05-25,0.6989378189744005,0.7670705224049753,,,0.40695948302688667,0.38169715964079853,,0.720793483788326,4.447067711242634,2.7560371465319498,4.219188552658944,,,3.938172491661227
145,2025-05-26,0.33188445122082894,0.8005429385242506,0.32465467191648956,0.5582853193617919,0.32494330026726215,0.37563991119588397,0.3598500900594212,0.8734661765547971,5.041208486794217,3.5151513655857745,,,1.9229361195471997,3.8656482974131112
146,2025-05-27,0.4064540743584519,,0.3306017707649327,0.6031424402872041,0.2747003596265498,0.4557556455371921,0.5040408226048068,0.7765032029668472,4.947617379672088,,4.217653867660233,4.4000113970279795,3.3377011898030533,3.8883865933917576
147,2025-05-28,0.5435903284772265,,0.3751960031341296,0.46013960551592936,0.4895693265172046,0.5304952570984804,0.5721591692013598,0.7844516181107207,4.466337744139397,3.8747668793187016,3.6235176268557256,4.4660443627512745,2.5912858337127735,4.017288275271565
148,2025-05-29,,,0.38525765234655374,0.16557712859003365,0.28478451391408144,0.5728459299454103,0.5294287893325585,0.6820857872641777,3.8129602729450567,,2.6393559505388366,3.5158755893634916,2.3513512636684055,4.4591247932217
149,2025-05-30,0.5095862832962966,,0.5432383410767682,0.5391250244472794,,0.6136768492383937,0.8784061898974487,0.9138808625692729,,4.541165056729738,2.82822782948792,,3.8882706899548176,4.413878481195231
150,2025-05-31,0.5103344837917422,,0.5453451929095263,0.5162797846985883,0.6837687481693483,0.7214396191585508,0.6662251186394587,0.7141111415292299,3.147149554731731,5.4325000908460055,3.0179839947182785,2.6049321584702945,,
151,2025-06-01,0.4691771481579981,,0.6605088937845447,,0.5579181350996434,0.6540826513822328,0.6660575442402067,0.763163979886135,3.325007033969844,5.382549980337812,2.5692277448866476,4.186855792580527,,5.8595252296614095
152,2025-06-02,0.7180815912284548,,0.7808372775343192,,0.4444629719062578,0.4280998282498899,0.7193260623281101,0.9977628348050246,3.751509320128081,5.568334251537275,,3.971377435255843,4.384950794268094,6.032378316314434
153,2025-06-03,0.7056881518129345,,0.6373889638102935,0.5826714687535218,0.5204751528006625,0.602473861312295,0.6642007885663982,1.0,3.1922570661398315,0.0,4.381644591218296,3.7203546477420097,5.555726716988105,5.881802284066628
154,2025-06-04,,,0.6852745983652206,0.4495336208493136,0.6913080602545891,0.26281479333608304,0.6865736122312698,1.0,3.7036359885461922,4.981536177002932,4.215055739480384,,5.4403049783000315,
155,2025-06-05,0.33858058559331106,,,0.3237746062374135,,0.40794695453032126,,1.0,3.4454306481088586,3.62683643375847,,4.94070798680814,,
156,2025-06-06,0.48022219101230595,0.980182487774208,0.6868160996209038,0.2581195058901266,,0.47541164080382065,0.645197786092963,1.0,,3.028497034108155,,4.928363841170999,3.6936669180761506,
157,2025-06-07,0.5689055198430601,0.8121088828629284,0.6947801595803996,0.3432676433972454,0.49963746015666205,0.44395461154088256,0.6376209348198149,1.0,4.064969975163,2.737136907761359,3.563140591446482,5.021379255738135,2.9395929415037565,4.568567590606396
158,2025-06-08,0.5599285080914503,0.6686685052037471,0.5458455129236184,0.43461875285177054,,0.35059506515525923,0.7248891194951758,1.0,3.3529727267611693,,3.245827425906072,3.0421329805330464,,4.005219332811777
159,2025-06-09,0.4866891431099696,0.7269133612790464,0.4368581558337149,0.3013878869029607,0.5842986821177015,0.4535129318561057,0.5471709954165785,1.0,3.8439041246804218,3.260073681260819,2.7957128023655096,,2.627482973502562,4.040254829720816
160,2025-06-10,0.4498703711483725,0.7558908807639405,0.40572521538662015,0.28856335042025044,0.4808060848359942,0.2607499333163375,0.4657724809192707,1.0,2.631849149364474,3.269194494434445,,,,4.3593703202519505
161,2025-06-11,0.4338879361309053,0.7741642827904909,0.3055336641119834,0.1347100557471605,0.48603609434293993,0.1577535196624701,0.5311419778534889,1.0,2.144602429048132,2.931679262752086,2.726296644841592,2.8470185893577407,3.1867874246795354,
162,2025-06-12,0.548586797304319,0.6242107772645111,0.3799560720993168,0.1798887955578295,0.40297070396612494,0.29728134899474085,0.3407212115160208,1.0,2.7172047342101733,,2.686892719332567,,,5.149805747378016
163,2025-06-13,0.8378646736666044,0.6354868247960351,,0.07657112275016395,0.36640018691098464,0.31586932227145037,0.037627076642105406,1.0,1.58214199577599,3.827450682515874,1.574933032906374,0.7299205362954791,2.757470311051771,
164,2025-06-14,0.9816075357064051,0.5583930561244573,,0.0,,0.4269301405578277,0.07905742750353242,1.0,1.431671348217346,4.80248813778649,,0.6494222816066573,2.327803098504976,3.8328525764908656
165,2025-06-15,0.9377674451101233,0.5136161847746412,,0.22018722976343894,0.28172699569679666,,0.05915494757688694,1.0,1.6014399346247874,4.816859096358155,,1.1681355522323742,,
166,2025-06-16,0.7795509230041797,0.81420092754829,,0.3845301878921183,0.19488786553556955,0.20330408904806743,0.28827106237215633,0.9283704248295596,,4.441061908285338,3.326641441548045,1.9485015919058486,3.0618257108713083,1.8554013498120723
167,2025-06-17,0.8386483648861539,0.824717181606279,,0.3875077496906024,0.3060482300776717,0.15816203804521817,0.2975200048829395,0.9025484706490088,2.183366813300317,4.545463374257075,3.1727122232743135,2.42822398857499,2.8054212385994814,2.4950628895296845
168,2025-06-18,0.7381054050010926,,,0.39922910559587926,,,0.24859899657527854,0.9660460337205804,2.7165105459066954,4.7565536524272405,2.2365094841995923,2.5431563778753365,3.6939608398774935,
169,2025-06-19,0.8765387225854419,1.0,,0.4729379270644841,0.6008130536434433,0.5196659933744421,0.3586567686123235,1.0,2.8116575746072163,,2.845410455267157,2.2023848767265597,,3.056222354609507
170,2025-06-20,0.8758544945630039,0.9287377437319814,,0.36008807491493805,,0.5263154895993934,0.5156470180700801,0.9183535518724366,2.904191338609,4.296729234461495,2.8771867556704978,2.519244383554355,,4.107255038699558
171,2025-06-21,0.7500653205184636,0.8140571786624422,0.7249093946168235,0.38480678388882783,0.4908876920587305,0.5869383250466342,,0.8462589161310572,3.392162504846901,,2.763118960093056,1.988977313461998,3.2275584462460905,3.1913109617465207
172,2025-06-22,,0.9046425046849276,0.38551224335597284,0.28308355620749215,0.4339354405411104,0.6045528333984735,0.5471024620684196,0.6122125831050137,,3.5127817457260186,3.159517506170568,,,
173,2025-06-23,0.6999742755710924,0.7795921284881353,0.5390576972483877,0.37159943572242,,0.5077099127305392,0.5462868794761438,0.6346535031078598,2.689705353358313,3.5554089609940416,3.077148131394999,0.9605834392488088,3.6876059815265596,1.7815997329211661
174,2025-06-24,0.7275133993998437,,0.39270805165706724,0.42611193418783955,0.3215087106558699,0.3813726694934271,0.6178686507930349,0.6034155489946014,2.271795245399712,3.076757123717074,,1.3353733340290213,3.250787143525905,2.495600811227622
175,2025-06-25,0.5845099082785898,0.5877212647555099,0.4361305912145429,0.43135712943189797,0.3818041294828947,0.3638830530659651,0.6950679430030173,0.6848354690654312,2.9612192199124356,3.1246407584365343,,1.4636859072505914,2.6047844090898726,
176,2025-06-26,0.6768268408623125,0.5777237419823336,0.5512036712998841,0.3055199380886523,0.3137881799579243,0.4110200303288325,0.6694172440919861,0.6351490191247083,3.0223964465705078,2.108337507526744,1.6232235170466462,1.2022836418071585,2.675232572855894,2.045835916848706
177,2025-06-27,0.6437109217886664,0.5227551630112469,0.36225136182916406,0.22759751949036341,0.39197422597034126,0.37180399449200835,0.7535233160000581,0.5498682668753003,,1.7619913901044457,,1.0063750259174435,,2.826885036394094
178,2025-06-28,0.7159864580910962,0.2788699913495897,0.38642832101989455,0.16871658326484196,0.26745733269584737,0.3498347187062984,0.6270629915853497,0.4878239665025024,2.639536997688277,1.7483227730669664,1.2816471146294837,0.37648145965265845,2.5521834191933794,3.2477264500014327
179,2025-06-29,0.6892643050032635,0.28554934290733935,0.26498952269736153,0.16989578714241044,0.22652126357345326,0.20367459984033517,0.5498144063402842,0.35685362077909577,2.5753550290162255,,1.5751233551890356,0.7819619419796455,1.8127562737007603,3.647686615479275
