time_index,t,dst,src,beta,ci_low,ci_high
4,0.21052631578947367,C01,C06,0.0,0.0,0.0
4,0.21052631578947367,C02,P01,0.0,0.0,0.014782823934648083
4,0.21052631578947367,C02,P02,0.0,0.0,0.0
4,0.21052631578947367,C02,P03,0.025591951359400008,0.0,0.1419003447935606
4,0.21052631578947367,C02,P04,0.0,0.0,0.0
4,0.21052631578947367,C02,P05,-0.0,-0.0,0.0
4,0.21052631578947367,C02,P06,-0.0,0.0,0.0
4,0.21052631578947367,C02,P07,0.0,0.0,0.0
4,0.21052631578947367,C02,P08,-0.0,-0.03576652786548351,0.0
4,0.21052631578947367,C02,C01,0.0,0.0,0.07124700494001716
4,0.21052631578947367,C02,C02,0.6360857724747749,0.4763491738549724,0.6591751985448323
4,0.21052631578947367,C02,C03,0.0,0.0,0.0
4,0.21052631578947367,C02,C04,0.0,0.0,0.10933559141445755
4,0.21052631578947367,C02,C05,0.0,0.0,0.0
4,0.21052631578947367,C02,C06,0.0,0.0,0.03405434571794767
4,0.21052631578947367,C03,P01,0.0,0.0,0.029577162014586954
4,0.21052631578947367,C03,P02,0.0,0.0,0.05481071643776682
4,0.21052631578947367,C03,P03,0.0,0.0,0.0
4,0.21052631578947367,C03,P04,0.0,0.0,0.0
4,0.21052631578947367,C03,P05,0.0,0.0,0.0
4,0.21052631578947367,C03,P06,-0.0,0.0,0.0
4,0.21052631578947367,C03,P07,0.0,0.0,0.0
4,0.21052631578947367,C03,P08,0.0,-0.0,0.00020368525880764345
4,0.21052631578947367,C03,C01,0.0,0.0,0.007019405656751816
4,0.21052631578947367,C03,C02,0.0,0.0,0.0
4,0.21052631578947367,C03,C03,0.683192373309837,0.3045881827870225,0.8412644714650287
4,0.21052631578947367,C03,C04,0.0,0.0,0.010016029500283801
4,0.21052631578947367,C03,C05,0.0,0.0,0.024307089153605334
4,0.21052631578947367,C03,C06,0.0,0.0,0.026873374893626886
4,0.21052631578947367,C04,P01,0.0,-0.0,0.0
4,0.21052631578947367,C04,P02,0.00025352972280681706,0.0,0.06982640860280039
4,0.21052631578947367,C04,P03,0.0,0.0,0.0
4,0.21052631578947367,C04,P04,0.0,0.0,0.0
4,0.21052631578947367,C04,P05,0.0,0.0,0.0
4,0.21052631578947367,C04,P06,-0.0,-0.0265250321858691,0.0
4,0.21052631578947367,C04,P07,0.0,0.0,0.0
4,0.21052631578947367,C04,P08,-0.0,-0.0702235266744805,0.0
4,0.21052631578947367,C04,C01,0.0,0.0,0.00015137727235527907
4,0.21052631578947367,C04,C02,0.0,0.0,0.056976918553131625
4,0.21052631578947367,C04,C03,0.0,0.0,0.09671552140971684
4,0.21052631578947367,C04,C04,0.6760149011076536,0.5324892169674119,0.7068984152543951
4,0.21052631578947367,C04,C05,-0.0,-0.046036532576860086,0.0
4,0.21052631578947367,C04,C06,0.0034722504440163242,0.0,0.11484886837786609
4,0.21052631578947367,C05,P01,-0.0,-0.06636340091763387,0.0
4,0.21052631578947367,C05,P02,-0.2051844588129744,-0.28722138216899323,-0.006274366876834477
4,0.21052631578947367,C05,P03,-0.0,-0.0,0.0
4,0.21052631578947367,C05,P04,-0.016922178382442733,-0.23390823451538667,0.0
4,0.21052631578947367,C05,P05,-0.0,-0.025185754857209357,0.0
4,0.21052631578947367,C05,P06,0.1338697998562079,0.0,0.24485896817310682
4,0.21052631578947367,C05,P07,0.0,0.0,0.054117908681440806
4,0.21052631578947367,C05,P08,-0.0,-0.008519811059632584,0.0
4,0.21052631578947367,C05,C01,0.0,0.0,0.0
4,0.21052631578947367,C05,C02,0.12111494079789072,0.0,0.30383868728713254
4,0.21052631578947367,C05,C03,-0.0,-0.022935720798548206,0.0
4,0.21052631578947367,C05,C04,-0.0,-0.08757350978694467,0.0
4,0.21052631578947367,C05,C05,0.3594825708757359,0.17322189834588292,0.556214216322748
4,0.21052631578947367,C05,C06,0.054752632953661125,0.0,0.18107684413262132
4,0.21052631578947367,C06,P01,0.0,0.0,0.03643843941655674
4,0.21052631578947367,C06,P02,0.0,0.0,0.00015034707511310777
4,0.21052631578947367,C06,P03,0.0,0.0,0.0
4,0.21052631578947367,C06,P04,-0.0,-0.01245460861271169,0.0
4,0.21052631578947367,C06,P05,0.0,0.0,0.0
4,0.21052631578947367,C06,P06,0.0,0.0,0.07855537933760325
4,0.21052631578947367,C06,P07,-0.0,-0.022375130409894584,0.0
4,0.21052631578947367,C06,P08,0.0,0.0,0.0
4,0.21052631578947367,C06,C01,0.0,0.0,0.08336502649867632
4,0.21052631578947367,C06,C02,0.0,0.0,0.07869398964118954
4,0.21052631578947367,C06,C03,0.0,0.0,0.0
4,0.21052631578947367,C06,C04,0.0,0.0,0.03918177317553933
4,0.21052631578947367,C06,C05,-0.0,-0.017676770963056147,0.0
4,0.21052631578947367,C06,C06,0.6501000549164152,0.5531930839557125,0.6850619561240471
5,0.2631578947368421,P01,P01,0.712936523984186,0.6142717362313912,0.7876941268645475
5,0.2631578947368421,P01,P02,0.0,0.0,0.034138327281618655
5,0.2631578947368421,P01,P03,0.0,0.0,0.027703205744902055
5,0.2631578947368421,P01,P04,0.0,0.0,0.0
5,0.2631578947368421,P01,P05,-0.0,0.0,0.0
5,0.2631578947368421,P01,P06,-0.0,-0.050784409042453627,0.0
5,0.2631578947368421,P01,P07,0.0,0.0,0.0
5,0.2631578947368421,P01,P08,0.0,0.0,0.002056157829809009
5,0.2631578947368421,P01,C01,0.0,0.0,0.0
5,0.2631578947368421,P01,C02,-0.0,0.0,0.0
5,0.2631578947368421,P01,C03,0.0,0.0,0.02559011536162178
5,0.2631578947368421,P01,C04,-0.0,-0.0,0.0
5,0.2631578947368421,P01,C05,-0.0,-0.0,0.0
5,0.2631578947368421,P01,C06,-0.0,-0.03126750329367688,0.0
5,0.2631578947368421,P02,P01,0.0,0.0,0.0019538036595295833
5,0.2631578947368421,P02,P02,0.7649017865580794,0.5151536486117524,0.8510046643534663
5,0.2631578947368421,P02,P03,-0.0,-0.0,0.0
5,0.2631578947368421,P02,P04,0.0,0.0,0.0
5,0.2631578947368421,P02,P05,0.0,0.0,0.05144084375478746
5,0.2631578947368421,P02,P06,-0.0,-0.03652956274452414,0.0
5,0.2631578947368421,P02,P07,0.0,0.0,0.0
5,0.2631578947368421,P02,P08,0.0,0.0,0.01736383174701107
5,0.2631578947368421,P02,C01,0.0,0.0,0.0
5,0.2631578947368421,P02,C02,-0.0,0.0,0.0
5,0.2631578947368421,P02,C03,0.0,0.0,0.0
5,0.2631578947368421,P02,C04,0.0,0.0,0.0
5,0.2631578947368421,P02,C05,-0.0,-0.0,0.0
5,0.2631578947368421,P02,C06,0.0,0.0,0.0
5,0.2631578947368421,P03,P01,0.0,0.0,0.13535176963423792
5,0.2631578947368421,P03,P02,0.0,0.0,0.0
5,0.2631578947368421,P03,P03,0.6990366944803885,0.47496042581578374,0.7399268218008279
5,0.2631578947368421,P03,P04,0.0,0.0,0.0
5,0.2631578947368421,P03,P05,-0.0,-0.0,0.0
5,0.2631578947368421,P03,P06,-0.0,-0.0,0.0
5,0.2631578947368421,P03,P07,0.0,0.0,0.01467466654924191
5,0.2631578947368421,P03,P08,0.0,0.0,0.04402411329464687
5,0.2631578947368421,P03,C01,0.0,0.0,0.001221387557554243
5,0.2631578947368421,P03,C02,0.0,0.0,0.0432214977489267
5,0.2631578947368421,P03,C03,0.0,0.0,0.08199266025899048
5,0.2631578947368421,P03,C04,-0.0,0.0,0.0
5,0.2631578947368421,P03,C05,-0.0,-0.0,0.0
5,0.2631578947368421,P03,C06,-0.0,0.0,0.0
5,0.2631578947368421,P04,P01,-0.0,0.0,0.0
5,0.2631578947368421,P04,P02,0.0,0.0,0.026723329466343593
5,0.2631578947368421,P04,P03,0.0,0.0,0.045193000701759356
5,0.2631578947368421,P04,P04,0.6166391362776565,0.4942801579730743,0.6754990358131481
5,0.2631578947368421,P04,P05,0.0,0.0,0.00880589388541938
5,0.2631578947368421,P04,P06,-0.04256023054841206,-0.07280933605597378,0.0
5,0.2631578947368421,P04,P07,0.1160420775768279,0.0,0.1892886234530446
5,0.2631578947368421,P04,P08,0.0,0.0,0.01902551286292893
5,0.2631578947368421,P04,C01,0.0,0.0,0.026867395259326788
5,0.2631578947368421,P04,C02,0.0,0.0,0.011182251186882887
5,0.2631578947368421,P04,C03,0.0,0.0,0.03286421830932715
5,0.2631578947368421,P04,C04,0.0,0.0,0.012312661364394599
5,0.2631578947368421,P04,C05,-0.0,-0.029505575475479984,0.0
5,0.2631578947368421,P04,C06,-0.0,0.0,0.0
5,0.2631578947368421,P05,P01,0.0,0.0,0.009555267346113783
5,0.2631578947368421,P05,P02,0.0,0.0,0.000757812254362151
5,0.2631578947368421,P05,P03,0.0,0.0,0.0
5,0.2631578947368421,P05,P04,0.0,0.0,0.0
5,0.2631578947368421,P05,P05,0.66079370208065,0.46030099634318705,0.7629575301620939
5,0.2631578947368421,P05,P06,-0.033710278598527044,-0.10462635441157792,0.0
5,0.2631578947368421,P05,P07,0.0,0.0,0.018360616259970226
5,0.2631578947368421,P05,P08,-0.0,-0.0032750245720384835,0.0
5,0.2631578947368421,P05,C01,0.0,0.0,5.7445432318250544e-05
5,0.2631578947368421,P05,C02,0.0,0.0,0.0
5,0.2631578947368421,P05,C03,-0.0,-0.0,0.0
5,0.2631578947368421,P05,C04,0.0,0.0,0.0
5,0.2631578947368421,P05,C05,-0.0,-0.051250709857909464,0.0
5,0.2631578947368421,P05,C06,-0.0,0.0,0.0
5,0.2631578947368421,P06,P01,-0.0,-0.0,0.0
5,0.2631578947368421,P06,P02,-0.0,-0.022727656639260057,0.0
5,0.2631578947368421,P06,P03,-0.0,-0.0,0.0
5,0.2631578947368421,P06,P04,-0.0,-0.011238593745928694,0.0
5,0.2631578947368421,P06,P05,-0.0,-0.0,0.0
5,0.2631578947368421,P06,P06,0.8614990684959998,0.772203388189331,0.8957586251500187
5,0.2631578947368421,P06,P07,-0.0,-0.0,0.0
5,0.2631578947368421,P06,P08,-0.0,-0.0,0.0
5,0.2631578947368421,P06,C01,0.0,0.0,0.0
5,0.2631578947368421,P06,C02,-0.0,-0.0,0.0
5,0.2631578947368421,P06,C03,-0.0,0.0,0.0
5,0.2631578947368421,P06,C04,-0.0,-0.01222526270860772,0.0
5,0.2631578947368421,P06,C05,0.0,0.0,0.004494728117631955
5,0.2631578947368421,P06,C06,-0.0,-0.0,0.0
5,0.2631578947368421,P07,P01,0.0,0.0,0.0
5,0.2631578947368421,P07,P02,0.0,0.0,0.00024383541183915994
5,0.2631578947368421,P07,P03,0.0,0.0,0.0
5,0.2631578947368421,P07,P04,0.0,0.0,0.037586075315706895
5,0.2631578947368421,P07,P05,0.0,0.0,0.013430746392285652
5,0.2631578947368421,P07,P06,-0.0,-0.02356376662433853,0.0
5,0.2631578947368421,P07,P07,0.7426589023389448,0.5867896360492982,0.8061989963673243
5,0.2631578947368421,P07,P08,-0.0,-0.0,0.0
5,0.2631578947368421,P07,C01,0.0,0.0,0.07385836174421623
5,0.2631578947368421,P07,C02,0.0,0.0,0.0023523540801437537
5,0.2631578947368421,P07,C03,0.0,0.0,0.014059655756365202
5,0.2631578947368421,P07,C04,0.0,0.0,0.0
5,0.2631578947368421,P07,C05,-0.0,-0.0,0.0
5,0.2631578947368421,P07,C06,-0.0,-0.0,0.0
5,0.2631578947368421,P08,P01,-0.0,-0.0,0.0
5,0.2631578947368421,P08,P02,-0.0,0.0,0.0
5,0.2631578947368421,P08,P03,0.0,0.0,0.0
5,0.2631578947368421,P08,P04,0.0,0.0,0.013460024845522472
5,0.2631578947368421,P08,P05,0.0,0.0,0.03454367130482212
5,0.2631578947368421,P08,P06,-0.0,-0.018288071230731267,0.0
5,0.2631578947368421,P08,P07,0.0,0.0,0.0
5,0.2631578947368421,P08,P08,0.7618029708414342,0.6602809616941266,0.8119546316154811
5,0.2631578947368421,P08,C01,0.0,0.0,0.0
5,0.2631578947368421,P08,C02,-0.0,-0.0,0.0
5,0.2631578947368421,P08,C03,0.0,0.0,0.0
5,0.2631578947368421,P08,C04,0.0,0.0,0.0
5,0.2631578947368421,P08,C05,-0.0,0.0,0.0
5,0.2631578947368421,P08,C06,-0.0,-0.0,0.0
5,0.2631578947368421,C01,P01,0.0,0.0,0.028672602191331137
5,0.2631578947368421,C01,P02,0.0,0.0,0.0
5,0.2631578947368421,C01,P03,0.0,0.0,0.02110656188595076
5,0.2631578947368421,C01,P04,0.0,0.0,0.0
5,0.2631578947368421,C01,P05,0.0,0.0,0.0
5,0.2631578947368421,C01,P06,0.0,-0.0014417189407675201,0.0
5,0.2631578947368421,C01,P07,0.0,0.0,0.0
5,0.2631578947368421,C01,P08,-0.0,-0.004169595937943859,0.0
5,0.2631578947368421,C01,C01,0.73305033934964,0.593917893415263,0.8428626340995052
5,0.2631578947368421,C01,C02,0.0,0.0,0.031223143552338222
5,0.2631578947368421,C01,C03,0.0,0.0,0.0
5,0.2631578947368421,C01,C04,-0.0,0.0,0.0
5,0.2631578947368421,C01,C05,0.0,0.0,0.0
5,0.2631578947368421,C01,C06,0.0,0.0,0.0
5,0.2631578947368421,C02,P01,0.0,0.0,0.015402356426328687
5,0.2631578947368421,C02,P02,0.0,0.0,0.0
5,0.2631578947368421,C02,P03,0.03867044538836165,0.0,0.15211474113964665
5,0.2631578947368421,C02,P04,0.0,0.0,0.0
5,0.2631578947368421,C02,P05,-0.0,-0.00028295646040065305,0.0
5,0.2631578947368421,C02,P06,-0.0,0.0,0.0
5,0.2631578947368421,C02,P07,0.0,0.0,0.0
5,0.2631578947368421,C02,P08,-0.0,-0.036995196209754035,0.0
5,0.2631578947368421,C02,C01,0.0,0.0,0.05628336502548576
5,0.2631578947368421,C02,C02,0.6360497016429957,0.48751230299166326,0.6664895529941272
5,0.2631578947368421,C02,C03,0.0,0.0,0.00018375344725501385
5,0.2631578947368421,C02,C04,0.0,0.0,0.11297772810858522
5,0.2631578947368421,C02,C05,0.0,0.0,0.0
5,0.2631578947368421,C02,C06,0.0,0.0,0.025789329847658832
5,0.2631578947368421,C03,P01,0.0,0.0,0.026804092303104012
5,0.2631578947368421,C03,P02,0.0,0.0,0.057923401389402204
5,0.2631578947368421,C03,P03,0.0,0.0,0.0
5,0.2631578947368421,C03,P04,0.0,0.0,0.0
5,0.2631578947368421,C03,P05,-0.0,0.0,0.0
5,0.2631578947368421,C03,P06,-0.0,0.0,0.0
5,0.2631578947368421,C03,P07,0.0,0.0,0.0
5,0.2631578947368421,C03,P08,0.0,-0.0,0.0
5,0.2631578947368421,C03,C01,0.0,0.0,0.00037086188464022875
5,0.2631578947368421,C03,C02,0.0,0.0,0.0
5,0.2631578947368421,C03,C03,0.7154265191937217,0.34913187042931365,0.855902076055639
5,0.2631578947368421,C03,C04,0.0,0.0,0.008206097392455591
5,0.2631578947368421,C03,C05,0.0,0.0,0.02591432236316767
5,0.2631578947368421,C03,C06,0.0,0.0,0.025857765987138258
5,0.2631578947368421,C04,P01,0.0,-0.0,0.0
5,0.2631578947368421,C04,P02,0.004919121532114852,0.0,0.07058572707831064
5,0.2631578947368421,C04,P03,0.0,0.0,0.0
5,0.2631578947368421,C04,P04,0.0,0.0,0.0
5,0.2631578947368421,C04,P05,0.0,0.0,0.0
5,0.2631578947368421,C04,P06,-0.0,-0.02409802675896666,0.0
5,0.2631578947368421,C04,P07,0.0,0.0,0.0
5,0.2631578947368421,C04,P08,-0.0,-0.06412116884435018,0.0
5,0.2631578947368421,C04,C01,0.0,0.0,0.0
5,0.2631578947368421,C04,C02,0.0,0.0,0.046579246206630065
5,0.2631578947368421,C04,C03,0.0,0.0,0.10571654352995276
5,0.2631578947368421,C04,C04,0.6786981708112423,0.5362593080670143,0.7047956885287003
5,0.2631578947368421,C04,C05,-0.0,-0.05500983601204435,0.0
5,0.2631578947368421,C04,C06,0.011407518203446786,0.0,0.11986169232142163
5,0.2631578947368421,C05,P01,-0.0,-0.047263586864052326,0.0
5,0.2631578947368421,C05,P02,-0.20560635658927617,-0.29371101253679816,-0.024382902312413912
5,0.2631578947368421,C05,P03,-0.0,-0.0,0.0
5,0.2631578947368421,C05,P04,-0.0,-0.1969577798573001,0.0
5,0.2631578947368421,C05,P05,-0.0,-0.024988182102160326,0.0
5,0.2631578947368421,C05,P06,0.13314118934225805,0.0,0.2356465844639979
5,0.2631578947368421,C05,P07,0.0,0.0,0.025382507030870853
5,0.2631578947368421,C05,P08,-0.0,-0.00040948520920119826,0.0
5,0.2631578947368421,C05,C01,0.0,0.0,0.0
5,0.2631578947368421,C05,C02,0.11089926660344845,0.0,0.2809821215744157
5,0.2631578947368421,C05,C03,-0.0,-0.04579585605586533,0.0
5,0.2631578947368421,C05,C04,-0.0,-0.07545924967833184,0.0
5,0.2631578947368421,C05,C05,0.3724390604891375,0.19900820541655523,0.552443994085563
5,0.2631578947368421,C05,C06,0.04851856492592314,0.0,0.1648075454252333
5,0.2631578947368421,C06,P01,0.0,0.0,0.03891764560401348
5,0.2631578947368421,C06,P02,0.0,0.0,0.0002261615232871526
5,0.2631578947368421,C06,P03,0.0,0.0,0.0
5,0.2631578947368421,C06,P04,-0.0,-0.019489860291206994,0.0
5,0.2631578947368421,C06,P05,0.0,0.0,0.0
5,0.2631578947368421,C06,P06,0.0,0.0,0.06125076140692691
5,0.2631578947368421,C06,P07,-0.0,-0.02901789215827671,0.0
5,0.2631578947368421,C06,P08,0.0,0.0,6.0712567698673394e-05
5,0.2631578947368421,C06,C01,0.0,0.0,0.07156478274644151
5,0.2631578947368421,C06,C02,0.0,0.0,0.08481910611454264
5,0.2631578947368421,C06,C03,0.0,0.0,0.0
5,0.2631578947368421,C06,C04,0.0,0.0,0.03332989494656253
5,0.2631578947368421,C06,C05,-0.0,-0.022104077930524012,0.0
5,0.2631578947368421,C06,C06,0.650928561242597,0.5540209093020354,0.6870090906729494
6,0.3157894736842105,P01,P01,0.7235028211039629,0.6150893576766568,0.7939135538762686
6,0.3157894736842105,P01,P02,0.0,0.0,0.03680180740526438
6,0.3157894736842105,P01,P03,0.0,0.0,0.028822369322112046
6,0.3157894736842105,P01,P04,0.0,0.0,0.0
6,0.3157894736842105,P01,P05,-0.0,0.0,0.0
6,0.3157894736842105,P01,P06,-0.0,-0.054858644311958527,0.0
6,0.3157894736842105,P01,P07,0.0,0.0,0.0
6,0.3157894736842105,P01,P08,0.0,0.0,0.0
6,0.3157894736842105,P01,C01,0.0,0.0,0.0
6,0.3157894736842105,P01,C02,0.0,0.0,0.0
6,0.3157894736842105,P01,C03,0.0,0.0,0.03150733510451524
6,0.3157894736842105,P01,C04,-0.0,-0.0,0.0
6,0.3157894736842105,P01,C05,-0.0,-0.0,0.0
6,0.3157894736842105,P01,C06,-0.0,-0.026381907460356853,0.0
6,0.3157894736842105,P02,P01,0.0,0.0,0.002557540724220692
6,0.3157894736842105,P02,P02,0.7719551945802137,0.5247948408336376,0.8493685151175604
6,0.3157894736842105,P02,P03,-0.0,-0.0,0.0
6,0.3157894736842105,P02,P04,0.0,0.0,0.0
6,0.3157894736842105,P02,P05,0.0,0.0,0.06952975837377859
6,0.3157894736842105,P02,P06,-0.0,-0.03575118163735828,0.0
6,0.3157894736842105,P02,P07,0.0,0.0,0.0
6,0.3157894736842105,P02,P08,0.0,0.0,0.01536768340294228
6,0.3157894736842105,P02,C01,0.0,0.0,0.0
6,0.3157894736842105,P02,C02,-0.0,0.0,0.0
6,0.3157894736842105,P02,C03,0.0,0.0,0.0
6,0.3157894736842105,P02,C04,0.0,0.0,0.0
6,0.3157894736842105,P02,C05,-0.0,-0.0,0.0
6,0.3157894736842105,P02,C06,0.0,0.0,0.00019573956170000148
6,0.3157894736842105,P03,P01,0.0,0.0,0.13949331241637863
6,0.3157894736842105,P03,P02,0.0,0.0,0.0
6,0.3157894736842105,P03,P03,0.7121927273252988,0.48368094615467266,0.7480024022479389
6,0.3157894736842105,P03,P04,0.0,0.0,0.0
6,0.3157894736842105,P03,P05,-0.0,-0.0,0.0
6,0.3157894736842105,P03,P06,-0.0,-0.0,0.0
6,0.3157894736842105,P03,P07,0.0,0.0,0.01570270355095795
6,0.3157894736842105,P03,P08,0.0,0.0,0.03810229363927164
6,0.3157894736842105,P03,C01,0.0,0.0,0.013605344277255405
6,0.3157894736842105,P03,C02,0.0,0.0,0.0442180390158005
6,0.3157894736842105,P03,C03,0.0,0.0,0.08807102663854299
6,0.3157894736842105,P03,C04,-0.0,0.0,0.0
6,0.3157894736842105,P03,C05,-0.0,-0.0,0.0
6,0.3157894736842105,P03,C06,-0.0,0.0,0.0
6,0.3157894736842105,P04,P01,-0.0,0.0,0.0
6,0.3157894736842105,P04,P02,0.0,0.0,0.02250950803018471
6,0.3157894736842105,P04,P03,0.0,0.0,0.05417260844598868
6,0.3157894736842105,P04,P04,0.6274160149772577,0.4956337960288124,0.6816825156473258
6,0.3157894736842105,P04,P05,0.0,0.0,0.01443361593362517
6,0.3157894736842105,P04,P06,-0.037910183243196574,-0.0715169423088035,0.0
6,0.3157894736842105,P04,P07,0.1196096055343868,0.0,0.19698082034740713
6,0.3157894736842105,P04,P08,0.0,0.0,0.011240925150427145
6,0.3157894736842105,P04,C01,0.0,0.0,0.02939221999913033
6,0.3157894736842105,P04,C02,0.0,0.0,0.014331453789438765
6,0.3157894736842105,P04,C03,0.0,0.0,0.03424965910734935
6,0.3157894736842105,P04,C04,0.0,0.0,0.015445497325359953
6,0.3157894736842105,P04,C05,-0.0,-0.028450431442808972,0.0
6,0.3157894736842105,P04,C06,-0.0,0.0,0.0
6,0.3157894736842105,P05,P01,0.0,0.0,0.006311525412395202
6,0.3157894736842105,P05,P02,0.0,0.0,0.00020090733145925968
6,0.3157894736842105,P05,P03,0.0,-0.0,0.0
6,0.3157894736842105,P05,P04,0.0,0.0,0.0
6,0.3157894736842105,P05,P05,0.6754245429906997,0.4631563428988559,0.7786986995532051
6,0.3157894736842105,P05,P06,-0.028075230458087713,-0.1001720793104379,0.0
6,0.3157894736842105,P05,P07,0.0,0.0,0.029101672686341964
6,0.3157894736842105,P05,P08,-0.0,-0.006133471024530783,0.0
6,0.3157894736842105,P05,C01,0.0,0.0,0.0004377135211138963
6,0.3157894736842105,P05,C02,0.0,0.0,0.0
6,0.3157894736842105,P05,C03,-0.0,-0.0,0.0
6,0.3157894736842105,P05,C04,0.0,0.0,0.0
6,0.3157894736842105,P05,C05,-0.0,-0.04401567897968546,0.0
6,0.3157894736842105,P05,C06,-0.0,0.0,0.0
6,0.3157894736842105,P06,P01,-0.0,-0.0,0.0
6,0.3157894736842105,P06,P02,-0.0,-0.03292210903412958,0.0
6,0.3157894736842105,P06,P03,-0.0,-0.0,0.0
6,0.3157894736842105,P06,P04,-0.0,-0.019641933036873706,0.0
6,0.3157894736842105,P06,P05,-0.0,-0.0,0.0
6,0.3157894736842105,P06,P06,0.8575617706590403,0.76469126594126,0.8940590446593474
6,0.3157894736842105,P06,P07,-0.0,-0.0,0.0
6,0.3157894736842105,P06,P08,-0.0,-0.0,0.0
6,0.3157894736842105,P06,C01,0.0,0.0,0.0
6,0.3157894736842105,P06,C02,-0.0,-0.0005207534693333098,0.0
6,0.3157894736842105,P06,C03,-0.0,-0.0,0.0
6,0.3157894736842105,P06,C04,-0.0,-0.014957307896766005,0.0
6,0.3157894736842105,P06,C05,0.0,0.0,0.0059728607991868295
6,0.3157894736842105,P06,C06,-0.0,-0.0,0.0
6,0.3157894736842105,P07,P01,0.0,0.0,0.0
6,0.3157894736842105,P07,P02,0.0,0.0,0.0
6,0.3157894736842105,P07,P03,0.0,0.0,0.0
6,0.3157894736842105,P07,P04,0.0,0.0,0.03479293000760323
6,0.3157894736842105,P07,P05,0.0,0.0,0.017857253590226534
6,0.3157894736842105,P07,P06,-0.0,-0.023025845025150853,0.0
6,0.3157894736842105,P07,P07,0.7586896216811789,0.6057426476579053,0.8082979832893129
6,0.3157894736842105,P07,P08,-0.0,-0.0,0.0
6,0.3157894736842105,P07,C01,0.0,0.0,0.08170437883587361
6,0.3157894736842105,P07,C02,0.0,0.0,0.0
6,0.3157894736842105,P07,C03,0.0,0.0,0.019675235889645964
6,0.3157894736842105,P07,C04,0.0,0.0,0.0
6,0.3157894736842105,P07,C05,-0.0,-0.0,0.0
6,0.3157894736842105,P07,C06,-0.0,-0.0,0.0
6,0.3157894736842105,P08,P01,-0.0,-0.0,0.0
6,0.3157894736842105,P08,P02,-0.0,0.0,0.0
6,0.3157894736842105,P08,P03,0.0,0.0,0.0
6,0.3157894736842105,P08,P04,0.0,0.0,0.007728283702130024
6,0.3157894736842105,P08,P05,0.0,0.0,0.03672721870656386
6,0.3157894736842105,P08,P06,-0.0,-0.017469268958030897,0.0
6,0.3157894736842105,P08,P07,0.0,0.0,0.0
6,0.3157894736842105,P08,P08,0.7561942723605795,0.6582389938512195,0.8078550320715916
6,0.3157894736842105,P08,C01,0.0,0.0,0.0
6,0.3157894736842105,P08,C02,-0.0,-0.0005716038742887397,0.0
6,0.3157894736842105,P08,C03,0.0,0.0,0.0
6,0.3157894736842105,P08,C04,0.0,0.0,0.0
6,0.3157894736842105,P08,C05,-0.0,0.0,0.0
6,0.3157894736842105,P08,C06,-0.0,-0.0,0.0
6,0.3157894736842105,C01,P01,0.0,0.0,0.031748937519372286
6,0.3157894736842105,C01,P02,0.0,0.0,0.0
6,0.3157894736842105,C01,P03,0.0,0.0,0.022396766844642483
6,0.3157894736842105,C01,P04,0.0,0.0,0.0
6,0.3157894736842105,C01,P05,0.0,0.0,0.0
6,0.3157894736842105,C01,P06,-0.0,-0.0016211890724467254,0.0
6,0.3157894736842105,C01,P07,0.0,0.0,0.0
6,0.3157894736842105,C01,P08,-0.0,-0.007637838420625112,0.0
6,0.3157894736842105,C01,C01,0.7497341193890462,0.6137096062857321,0.8451720857228284
6,0.3157894736842105,C01,C02,0.0,0.0,0.03256237638586667
6,0.3157894736842105,C01,C03,0.0,0.0,0.0
6,0.3157894736842105,C01,C04,-0.0,0.0,0.0
6,0.3157894736842105,C01,C05,0.0,0.0,0.0
6,0.3157894736842105,C01,C06,0.0,0.0,0.0
6,0.3157894736842105,C02,P01,0.0,0.0,0.011537719906574507
6,0.3157894736842105,C02,P02,0.0,0.0,0.0
6,0.3157894736842105,C02,P03,0.05122405110292699,0.0,0.16365554519264486
6,0.3157894736842105,C02,P04,0.0,0.0,0.0
6,0.3157894736842105,C02,P05,-0.0,-0.010366622541536764,0.0
6,0.3157894736842105,C02,P06,-0.0,0.0,0.0
6,0.3157894736842105,C02,P07,0.0,0.0,0.0
6,0.3157894736842105,C02,P08,-0.0,-0.03523718477601001,0.0
6,0.3157894736842105,C02,C01,0.0,0.0,0.05012210144089079
6,0.3157894736842105,C02,C02,0.6359519855233748,0.5013366135553836,0.6682220713477722
6,0.3157894736842105,C02,C03,0.0,0.0,0.0018218151825577082
6,0.3157894736842105,C02,C04,0.0,0.0,0.1059927957260486
6,0.3157894736842105,C02,C05,0.0,0.0,0.0
6,0.3157894736842105,C02,C06,0.0,0.0,0.02159678531048881
6,0.3157894736842105,C03,P01,0.0,0.0,0.024221535131459918
6,0.3157894736842105,C03,P02,0.0,0.0,0.06008413552001961
6,0.3157894736842105,C03,P03,0.0,0.0,0.0
6,0.3157894736842105,C03,P04,0.0,0.0,0.0
6,0.3157894736842105,C03,P05,-0.0,0.0,0.0
6,0.3157894736842105,C03,P06,-0.0,0.0,0.0
6,0.3157894736842105,C03,P07,0.0,0.0,0.0
6,0.3157894736842105,C03,P08,0.0,0.0,0.0
6,0.3157894736842105,C03,C01,0.0,0.0,3.091717599010337e-05
6,0.3157894736842105,C03,C02,0.0,0.0,0.0
6,0.3157894736842105,C03,C03,0.743280934824562,0.38614718165335293,0.8635594521055797
